,roi_rec0,roi_rec1,roi_rec2,roi_rec3,roi_rec4,roi_rec5,roi_rec6,roi_rec7,roi_rec8,roi_rec9,roi_rec10,roi_rec11,roi_rec12,roi_rec13,roi_rec14,roi_rec15,roi_rec16,roi_rec17,roi_rec18,roi_rec19,roi_rec20,roi_rec21,roi_rec22,roi_rec23,roi_rec24,roi_rec25,roi_rec26,roi_rec27,roi_rec28,roi_rec29,roi_rec30,roi_rec31,roi_rec32,roi_rec33,roi_rec34,roi_rec35,roi_rec36,roi_rec37,roi_rec38,roi_rec39,roi_rec40,roi_rec41,roi_rec42,roi_rec43,roi_rec44,roi_rec45,roi_rec46,roi_rec47,roi_rec48,roi_rec49,roi_rec50,roi_rec51,roi_rec52,roi_rec53,roi_rec54,roi_rec55,roi_rec56,roi_rec57,roi_rec58,roi_rec59,roi_rec60,roi_rec61,roi_rec62,roi_rec63,roi_rec64,roi_rec65,roi_rec66,roi_rec67,roi_rec68,roi_rec69,roi_rec70,roi_rec71,roi_rec72,roi_rec73,roi_rec74,roi_rec75,roi_rec76,roi_rec77,roi_rec78,roi_rec79,roi_rec80,roi_rec81,roi_rec82,roi_rec83,roi_rec84,roi_rec85,roi_rec86,roi_rec87,roi_rec88,roi_rec89,roi_rec90,roi_rec91,roi_rec92,roi_rec93,roi_rec94,roi_rec95,roi_rec96,roi_rec97,roi_rec98,roi_rec99,roi_rec100,roi_rec101,roi_rec102,roi_rec103,roi_rec104,roi_rec105,roi_rec106,roi_rec107,roi_rec108,roi_rec109,roi_rec110,roi_rec111,roi_rec112,roi_rec113,roi_rec114,roi_rec115,roi_rec116,roi_rec117,roi_rec118,roi_rec119,roi_rec120,roi_rec121,roi_rec122,roi_rec123,roi_rec124,roi_rec125,roi_rec126,roi_rec127,roi_rec128,roi_rec129,roi_rec130,roi_rec131,roi_rec132,roi_rec133,roi_rec134,roi_rec135,roi_rec136,roi_rec137,roi_rec138,roi_rec139,roi_rec140,roi_rec141,roi_rec142,roi_rec143,roi_rec144,roi_rec145,roi_rec146,roi_rec147,roi_rec148,roi_rec149,roi_rec150,roi_rec151,roi_rec152,roi_rec153,roi_rec154,roi_rec155,roi_rec156,roi_rec157,roi_rec158,roi_rec159,roi_rec160,roi_rec161,roi_rec162,roi_rec163,roi_rec164,roi_rec165,roi_rec166,roi_rec167,roi_rec168,roi_rec169,roi_rec170,roi_rec171,roi_rec172,roi_rec173,roi_rec174,roi_rec175,roi_rec176,roi_rec177,roi_rec178,roi_rec179,roi_rec180,roi_rec181,roi_rec182,roi_rec183,roi_rec184,roi_rec185,roi_rec186,roi_rec187,roi_rec188,roi_rec189,roi_rec190,roi_rec191,roi_rec192,roi_rec193,roi_rec194,roi_rec195,roi_rec196,roi_rec197,roi_rec198,roi_rec199,roi_rec200,roi_rec201,roi_rec202,roi_rec203,roi_rec204,roi_rec205,roi_rec206,roi_rec207,roi_rec208,roi_rec209,roi_rec210,roi_rec211,roi_rec212,roi_rec213,roi_rec214,roi_rec215,roi_rec216,roi_rec217,roi_rec218,roi_rec219,roi_rec220,roi_rec221,roi_rec222,roi_rec223,roi_rec224,roi_rec225,roi_rec226,roi_rec227,roi_rec228,roi_rec229,roi_rec230,roi_rec231,roi_rec232,roi_rec233,roi_rec234,roi_rec235,roi_rec236,roi_rec237,roi_rec238,roi_rec239,roi_rec240,roi_rec241,roi_rec242,roi_rec243,roi_rec244,roi_rec245,roi_rec246,roi_rec247,roi_rec248,roi_rec249,roi_rec250,roi_rec251,roi_rec252,roi_rec253,roi_rec254,roi_rec255,roi_rec256,roi_rec257,roi_rec258,roi_rec259,roi_rec260,roi_rec261,roi_rec262,roi_rec263,roi_rec264,roi_rec265,roi_rec266,roi_rec267,roi_rec268,roi_rec269,roi_rec270,roi_rec271,roi_rec272,roi_rec273,roi_rec274,roi_rec275,roi_rec276,roi_rec277,roi_rec278,roi_rec279,roi_rec280,roi_rec281,roi_rec282,roi_rec283,roi_rec284,roi_rec285,roi_rec286,roi_rec287,roi_rec288,roi_rec289,roi_rec290,roi_rec291,roi_rec292,roi_rec293,roi_rec294,roi_rec295,roi_rec296,roi_rec297,roi_rec298,roi_rec299,roi_rec300,roi_rec301,roi_rec302,roi_rec303,roi_rec304,roi_rec305,roi_rec306,roi_rec307,roi_rec308,roi_rec309,roi_rec310,roi_rec311,roi_rec312,roi_rec313,roi_rec314,roi_rec315,roi_rec316,roi_rec317,roi_rec318,roi_rec319,roi_rec320,roi_rec321,roi_rec322,roi_rec323,roi_rec324,roi_rec325,roi_rec326,roi_rec327,roi_rec328,roi_rec329,roi_rec330,roi_rec331,roi_rec332,roi_rec333,roi_rec334,roi_rec335,roi_rec336,roi_rec337,roi_rec338,roi_rec339,roi_rec340,roi_rec341,roi_rec342,roi_rec343,roi_rec344,roi_rec345,roi_rec346,roi_rec347,roi_rec348,roi_rec349,roi_rec350,roi_rec351,roi_rec352,roi_rec353,roi_rec354,roi_rec355,roi_rec356,roi_rec357,roi_rec358,roi_rec359,roi_rec360,roi_rec361,roi_rec362,roi_rec363,roi_rec364,roi_rec365,roi_rec366,roi_rec367,roi_rec368,roi_rec369,roi_rec370,roi_rec371,roi_rec372,roi_rec373,roi_rec374,roi_rec375,roi_rec376,roi_rec377,roi_rec378,roi_rec379,roi_rec380,roi_rec381,roi_rec382,roi_rec383,roi_rec384,roi_rec385,roi_rec386,roi_rec387,roi_rec388,roi_rec389,roi_rec390,roi_rec391,roi_rec392,roi_rec393,roi_rec394,roi_rec395,roi_rec396,roi_rec397,roi_rec398,roi_rec399,roi_rec400,roi_rec401,roi_rec402,roi_rec403,roi_rec404,roi_rec405,roi_rec406,roi_rec407,roi_rec408,roi_rec409,roi_rec410,roi_rec411,roi_rec412,roi_rec413,roi_rec414,roi_rec415,roi_rec416,roi_rec417,roi_rec418,roi_rec419,roi_rec420,roi_rec421,roi_rec422,roi_rec423
roi_gt0,0.432359,0.544185,0.498017,0.459197,0.418927,0.335562,0.250320,0.502915,0.497974,0.535632,0.571693,0.630230,0.484431,-0.013477,0.449259,0.494683,0.464395,0.270552,0.376563,0.334393,0.325874,0.122757,0.570564,0.437195,0.520755,0.397699,0.268584,0.312268,0.271255,0.436009,0.338101,-0.095792,0.286013,-0.112550,0.184941,0.503644,0.387347,0.139773,0.453548,0.328062,0.211801,0.429102,0.299102,0.549627,0.253913,0.428508,0.486154,0.409136,0.302538,0.390432,0.535392,0.550497,0.387321,0.475905,0.486077,0.541879,0.297212,0.289577,0.469866,0.324065,-0.434351,0.522748,0.432070,0.372224,0.688219,0.484434,0.558379,0.357701,0.519267,0.479490,0.555454,0.332168,0.547279,0.500189,0.718307,0.708788,-0.482451,0.402970,0.400261,0.435261,0.586109,0.725166,0.633591,0.580139,0.630681,0.574568,0.609265,0.718005,0.292352,-0.565190,0.302978,0.352577,0.736660,0.023375,0.435940,0.153220,0.625688,0.567372,0.523584,0.443634,0.445457,0.130491,0.579640,0.529477,0.516647,0.452659,0.261566,0.515019,0.390151,0.693045,0.335401,0.327419,0.474752,0.503563,0.379250,0.567563,0.626834,0.361367,-0.387214,0.393248,0.381454,0.631574,0.509619,0.491923,0.419530,-0.487229,0.492767,0.596192,0.558744,0.496725,0.768950,0.331269,0.640002,0.337919,0.091262,0.515911,0.447608,0.220792,0.459002,0.520818,0.469821,0.515183,0.415668,0.493184,0.510359,0.347064,0.551107,0.618748,0.461828,0.522250,0.464328,0.350516,0.406909,0.089243,0.270911,0.479582,0.318308,0.184607,0.506010,0.533682,0.434925,0.347596,0.343891,0.590757,-0.267459,-0.551499,0.422981,0.377601,0.480050,0.145807,0.426037,-0.547994,0.494858,0.396207,0.308819,0.584095,0.100193,0.424104,0.535518,0.611049,0.394831,0.500682,0.450190,0.387391,0.342168,0.206332,0.113189,0.484806,0.546906,0.533581,0.525091,0.521850,0.313574,0.140165,0.418744,0.383156,0.475372,-0.016599,0.529569,0.203632,0.291428,0.200586,0.488814,0.465413,0.364138,0.495062,0.427258,0.535723,0.367315,0.445624,0.410383,-0.317365,0.125263,0.047572,0.195373,0.515147,0.477540,0.206495,0.480975,0.414151,0.315985,0.445534,0.357149,0.462336,0.403847,0.261927,0.497971,0.402620,0.357906,0.162325,0.542445,0.587180,0.531829,0.513060,0.573765,0.406402,0.071036,0.452104,0.564239,0.546621,-0.165574,0.508135,0.402841,0.564116,-0.438171,0.287721,0.498695,0.455335,0.498841,0.504807,0.508249,0.372146,0.427863,0.470447,0.555782,-0.370006,0.060196,0.425174,0.370207,0.504529,0.498202,0.151330,0.514384,0.272751,-0.250841,0.599901,0.430344,-0.722523,-0.571013,-0.812790,-0.270488,0.778229,-0.804924,0.541382,0.340966,0.518735,0.483095,0.485812,0.456659,0.549592,0.424592,0.401160,0.624648,0.420504,0.454803,0.423700,0.481626,0.460018,0.475039,0.682087,0.130842,0.316848,0.506996,0.498057,0.484774,0.505963,0.503490,0.770090,0.300515,-0.448962,0.475397,0.766193,0.596562,0.496583,0.494731,-0.368679,-0.212403,0.582214,0.509222,0.477636,0.556591,0.640842,-0.123879,-0.242521,-0.643828,-0.453975,0.296223,-0.098102,0.419047,0.500454,0.515253,0.466735,0.304203,0.404896,0.425872,0.253257,0.567711,0.468037,0.413488,0.369440,0.407481,0.505498,0.238429,0.477686,-0.230515,0.190012,0.241968,0.326857,0.301946,0.182635,0.250205,0.241790,-0.277766,0.021701,0.722843,-0.201543,0.493705,0.355646,0.203683,-0.328808,-0.551113,-0.664830,0.520073,0.496436,0.510592,0.152575,0.638879,0.586072,0.462597,0.685314,0.659661,0.536964,-0.058330,0.543708,-0.044615,0.163157,0.273799,0.429345,0.209174,0.545419,0.362720,0.365001,0.432179,0.442325,0.488676,0.435650,0.129091,0.364244,0.276263,0.352306,0.531785,0.133361,-0.395130,-0.197547,0.344678,-0.103464,0.414708,-0.068438,0.411318,0.179924,0.193785,-0.131765,0.471864,0.312800,-0.057772,-0.188733,0.065560,-0.160827,0.167134,0.338685,0.144342,0.158507,0.145000,0.161689,0.743300,0.365727,-0.250092,0.559435,0.185831,0.210275,-0.555920,0.175331,0.647267,-0.652330,0.723412,-0.816430,0.786034,-0.002795,0.558241,0.251081,0.638476,-0.698291,-0.395410,0.500473
roi_gt1,0.345647,0.485892,0.421779,0.382712,0.333430,0.250633,0.179652,0.416830,0.419268,0.448039,0.525381,0.549599,0.399807,-0.060396,0.373969,0.414622,0.387245,0.174444,0.292409,0.252325,0.253735,0.003187,0.498400,0.372404,0.434107,0.317870,0.212944,0.209552,0.198989,0.353044,0.249540,-0.108585,0.231525,-0.133449,0.135078,0.415531,0.333391,0.123912,0.368313,0.283834,0.173105,0.341311,0.239121,0.473714,0.167497,0.353547,0.411675,0.340178,0.227097,0.323578,0.434656,0.460625,0.300230,0.390825,0.389692,0.449277,0.262393,0.233595,0.423403,0.271988,-0.461536,0.460963,0.370415,0.251884,0.688537,0.425969,0.462965,0.286615,0.442440,0.389894,0.456061,0.178716,0.495396,0.454736,0.687888,0.662415,-0.523691,0.350908,0.356221,0.403030,0.513119,0.669009,0.568693,0.533365,0.516612,0.504574,0.505211,0.762443,0.248547,-0.443938,0.332355,0.445613,0.647020,-0.028825,0.363059,0.067092,0.553169,0.510649,0.457994,0.360194,0.409869,0.105329,0.524843,0.474492,0.462180,0.386780,0.158215,0.462502,0.319769,0.683097,0.261751,0.274274,0.420766,0.472660,0.356713,0.502044,0.563914,0.428571,-0.380664,0.316239,0.304379,0.567383,0.381523,0.421576,0.350113,-0.475041,0.432970,0.513299,0.508773,0.426424,0.742363,0.196313,0.568457,0.286608,0.077102,0.423921,0.371619,0.151688,0.403350,0.456508,0.393253,0.444107,0.325419,0.402199,0.446515,0.276095,0.471527,0.529392,0.373437,0.434925,0.375375,0.255105,0.355478,-0.034018,0.114727,0.391055,0.260116,0.093036,0.426105,0.454406,0.369409,0.279191,0.253011,0.603718,-0.178172,-0.364534,0.358144,0.326075,0.438383,0.040035,0.263276,-0.569583,0.436321,0.338359,0.223695,0.503826,-0.027139,0.389834,0.466859,0.514642,0.317434,0.421873,0.373475,0.304581,0.248933,0.101399,0.038475,0.401168,0.476257,0.459783,0.459748,0.426179,0.209083,0.100575,0.351555,0.297696,0.402992,-0.083489,0.463031,0.092961,0.173376,0.111138,0.422728,0.375632,0.335116,0.421715,0.387628,0.490824,0.288394,0.380025,0.324395,-0.272558,0.064556,0.012278,0.169108,0.427495,0.419477,0.210721,0.382993,0.369862,0.283380,0.353992,0.284252,0.374021,0.334528,0.164790,0.413399,0.348477,0.276005,0.048749,0.452834,0.491038,0.468199,0.442940,0.489864,0.358755,0.063371,0.473072,0.505704,0.516548,-0.204073,0.444971,0.340154,0.543390,-0.455104,0.227717,0.417188,0.408271,0.454672,0.425986,0.426780,0.304969,0.363017,0.430491,0.510057,-0.274014,0.061529,0.393179,0.300529,0.448303,0.435900,0.092542,0.452307,0.215244,-0.332585,0.518187,0.358495,-0.735833,-0.631070,-0.801810,-0.407051,0.729095,-0.759573,0.574551,0.298949,0.463043,0.406003,0.436461,0.451695,0.499511,0.339909,0.328521,0.573130,0.346365,0.388769,0.347305,0.469486,0.371312,0.412737,0.575779,0.014251,0.255448,0.469463,0.430322,0.406009,0.450547,0.443480,0.714961,0.203645,-0.479242,0.402793,0.682693,0.652242,0.417343,0.456963,-0.374021,-0.298127,0.560098,0.435449,0.379967,0.659374,0.673459,-0.197879,-0.329696,-0.667664,-0.516931,0.224210,-0.170840,0.350564,0.415218,0.426500,0.396322,0.196471,0.337025,0.322198,0.151669,0.535445,0.410477,0.336333,0.295799,0.319373,0.418079,0.175875,0.390700,-0.273597,0.126842,0.147713,0.209316,0.181876,0.182358,0.188290,0.232758,-0.335762,-0.059072,0.664951,-0.204492,0.438983,0.259921,0.126572,-0.372560,-0.571640,-0.579971,0.458177,0.419686,0.479363,0.048492,0.666177,0.589082,0.402458,0.611575,0.574952,0.514588,-0.233526,0.464987,-0.186985,0.170395,0.204495,0.373018,0.144178,0.498947,0.269455,0.336647,0.357115,0.433328,0.419842,0.392525,0.070176,0.286265,0.215281,0.269106,0.506416,0.051227,-0.465532,-0.143295,0.309534,-0.059117,0.359420,-0.137223,0.347050,0.158103,0.161653,-0.121682,0.412457,0.270987,-0.070035,-0.190496,0.032845,-0.131110,0.142703,0.287341,0.119794,0.113635,0.129565,0.131733,0.712922,0.333719,-0.397775,0.525216,0.145919,0.417579,-0.556736,-0.014662,0.550284,-0.582065,0.679682,-0.765032,0.771488,0.080650,0.562304,0.220769,0.490326,-0.673106,-0.269374,0.511003
roi_gt2,0.376065,0.512843,0.443999,0.416239,0.357231,0.281018,0.209888,0.430780,0.439106,0.421878,0.535033,0.526986,0.404479,0.028591,0.399424,0.424799,0.414648,0.210810,0.302693,0.284670,0.234044,-0.025907,0.504634,0.400410,0.437410,0.352852,0.272075,0.210215,0.247043,0.391984,0.275855,-0.015613,0.293135,-0.032680,0.198674,0.433677,0.393792,0.208059,0.371747,0.349372,0.250256,0.375264,0.275255,0.488486,0.214530,0.386453,0.444188,0.369665,0.271922,0.360774,0.429099,0.474776,0.332059,0.404382,0.384527,0.446012,0.332399,0.280816,0.418540,0.325364,-0.556906,0.492860,0.403830,0.163712,0.650423,0.441488,0.454423,0.314200,0.472450,0.409982,0.434976,0.109648,0.515205,0.498816,0.648910,0.603843,-0.451436,0.408452,0.415159,0.463641,0.507429,0.616346,0.563954,0.541834,0.435408,0.466883,0.454051,0.757661,0.402338,-0.397482,0.297825,0.513133,0.607294,0.067865,0.406377,0.116152,0.536841,0.536093,0.492185,0.381393,0.466610,0.185448,0.518019,0.510904,0.512855,0.411645,0.183715,0.501117,0.368070,0.525055,0.301225,0.296310,0.460492,0.535342,0.433983,0.506704,0.545165,0.383705,-0.259924,0.356341,0.344349,0.464192,0.244035,0.462247,0.368772,-0.331525,0.464692,0.495865,0.503074,0.438579,0.693946,0.244783,0.538943,0.310684,0.100991,0.435331,0.373715,0.196312,0.444480,0.477751,0.419873,0.470872,0.338252,0.427573,0.467473,0.303277,0.465566,0.520611,0.395604,0.450759,0.393800,0.283944,0.413236,-0.025600,0.173052,0.382204,0.305933,0.133395,0.418787,0.459535,0.394195,0.318554,0.291728,0.598509,-0.214608,-0.331657,0.388549,0.363173,0.483420,0.012810,0.239236,-0.618746,0.453801,0.406713,0.242185,0.520663,-0.153999,0.445642,0.484940,0.487245,0.353278,0.441519,0.385989,0.344952,0.264433,0.108167,0.107927,0.438197,0.501893,0.474731,0.480419,0.422611,0.195754,0.175190,0.397672,0.281027,0.421867,-0.010110,0.463327,0.046505,0.163551,0.128130,0.453144,0.387980,0.388470,0.419465,0.438162,0.523094,0.321408,0.422767,0.336294,-0.137109,0.134876,0.106368,0.248183,0.432608,0.448947,0.287468,0.379987,0.434826,0.348359,0.382166,0.321438,0.383242,0.375823,0.179162,0.431888,0.389215,0.297101,0.032112,0.441096,0.485917,0.506194,0.465989,0.468573,0.398512,0.152021,0.533675,0.505681,0.542114,-0.298702,0.461842,0.390221,0.525230,-0.368343,0.216323,0.421025,0.449672,0.475885,0.437444,0.445470,0.160214,0.408264,0.480316,0.466201,-0.198133,0.191178,0.457187,0.341949,0.459377,0.456770,0.117909,0.467367,0.254187,-0.283974,0.499271,0.354072,-0.698839,-0.662063,-0.722377,-0.424715,0.614668,-0.711955,0.616648,0.362008,0.492472,0.417895,0.455381,0.520408,0.526086,0.360382,0.337957,0.560969,0.372786,0.419256,0.366451,0.519304,0.393219,0.408393,0.455176,-0.052103,0.322471,0.506206,0.438379,0.431660,0.486975,0.463724,0.681136,0.221881,-0.434970,0.415214,0.622723,0.667071,0.421781,0.502276,-0.247981,-0.257607,0.585348,0.422985,0.363082,0.718926,0.671069,-0.168720,-0.417542,-0.576794,-0.457235,0.253113,-0.120488,0.377724,0.393658,0.410619,0.426680,0.188250,0.369833,0.293051,0.135212,0.536010,0.441876,0.355408,0.338457,0.333152,0.422831,0.206006,0.392821,-0.164442,0.187449,0.191515,0.175307,0.140458,0.280637,0.258317,0.328588,-0.247467,-0.013016,0.657518,-0.170762,0.451406,0.286948,0.087737,-0.427923,-0.508878,-0.605368,0.469404,0.408546,0.495923,0.008946,0.555513,0.602777,0.436166,0.577370,0.502029,0.584555,-0.326336,0.445941,-0.210763,0.265726,0.223866,0.411775,0.187029,0.494290,0.295890,0.383164,0.350013,0.507436,0.405676,0.462981,0.149070,0.318690,0.240451,0.310687,0.533284,0.102794,-0.386644,-0.000643,0.369887,0.069719,0.384177,-0.092537,0.399493,0.247267,0.235262,-0.015257,0.450503,0.326191,0.028419,-0.095149,0.116981,-0.000663,0.217011,0.350864,0.210018,0.186582,0.216164,0.169012,0.679954,0.394153,-0.388457,0.571551,0.218351,0.423354,-0.490864,-0.050485,0.471910,-0.588456,0.666155,-0.693633,0.687364,0.103184,0.536504,0.323654,0.380776,-0.650886,-0.177549,0.435420
roi_gt3,0.475378,0.565808,0.530137,0.497482,0.466220,0.395823,0.316303,0.538282,0.533431,0.565751,0.590548,0.642845,0.526398,0.053279,0.493308,0.531101,0.504188,0.339808,0.431218,0.392556,0.368823,0.202096,0.595817,0.479487,0.554247,0.447255,0.329258,0.374110,0.331973,0.478138,0.397415,-0.017235,0.339855,-0.032414,0.251990,0.535023,0.429827,0.198023,0.498247,0.377154,0.272134,0.473494,0.358075,0.577073,0.321991,0.476595,0.520083,0.457859,0.361863,0.440264,0.564104,0.579446,0.440773,0.517796,0.526838,0.566675,0.346874,0.341508,0.512255,0.380512,-0.404691,0.550524,0.474055,0.401294,0.672947,0.424171,0.587101,0.412931,0.550463,0.516054,0.579373,0.389557,0.570891,0.526696,0.696670,0.667776,-0.392355,0.442271,0.435550,0.468873,0.606357,0.709230,0.641390,0.596563,0.637229,0.592478,0.624443,0.652294,0.272621,-0.490813,0.242935,0.326360,0.684973,0.061782,0.478471,0.225948,0.639719,0.585160,0.549023,0.485122,0.477644,0.187590,0.596732,0.552247,0.539857,0.484401,0.325557,0.540365,0.435030,0.634601,0.383361,0.381999,0.506032,0.524363,0.416769,0.588768,0.641930,0.374779,-0.286655,0.443930,0.432251,0.617985,0.497798,0.521661,0.461322,-0.417771,0.530047,0.613747,0.582679,0.524452,0.711561,0.389419,0.648529,0.381935,0.176116,0.540077,0.494276,0.290920,0.494340,0.550756,0.507469,0.545511,0.461750,0.527879,0.541081,0.401642,0.577513,0.631302,0.499776,0.553986,0.505993,0.403060,0.451761,0.181066,0.324947,0.518954,0.373351,0.257170,0.542104,0.562853,0.477964,0.397777,0.400218,0.560185,-0.272525,-0.474596,0.468366,0.425174,0.508906,0.217954,0.473432,-0.459516,0.524635,0.433523,0.368900,0.588621,0.126836,0.455093,0.563811,0.629972,0.443738,0.534895,0.494911,0.436508,0.402576,0.280813,0.194239,0.518637,0.571592,0.563679,0.549099,0.546079,0.378540,0.214823,0.459174,0.434001,0.515256,0.066158,0.561391,0.267486,0.346075,0.268813,0.521416,0.506534,0.408816,0.534109,0.467093,0.561013,0.420154,0.485962,0.458257,-0.247502,0.200312,0.125186,0.257781,0.547921,0.510919,0.259468,0.522779,0.449400,0.366078,0.487508,0.406023,0.501647,0.453295,0.329563,0.534800,0.444473,0.415808,0.236671,0.570843,0.610115,0.556887,0.542370,0.596009,0.448435,0.139227,0.473307,0.581181,0.565668,-0.145347,0.536477,0.448071,0.585674,-0.427428,0.207530,0.534388,0.488581,0.522303,0.538780,0.541883,0.339317,0.466945,0.500860,0.579189,-0.349417,0.116792,0.459426,0.417352,0.536917,0.530016,0.208518,0.542835,0.333190,-0.158500,0.615711,0.474743,-0.702968,-0.561348,-0.748874,-0.218475,0.727913,-0.751357,0.520182,0.388861,0.545209,0.520280,0.519641,0.474480,0.569858,0.470253,0.454180,0.637101,0.469287,0.491694,0.464515,0.510297,0.499927,0.515891,0.626924,0.179784,0.370489,0.527619,0.529188,0.520435,0.531998,0.531807,0.721220,0.378155,-0.351745,0.510169,0.720366,0.597812,0.528632,0.516623,-0.298793,-0.116424,0.594158,0.538626,0.517436,0.509992,0.595133,-0.033048,-0.256866,-0.588103,-0.349846,0.361809,-0.006397,0.470721,0.538216,0.549161,0.503150,0.371260,0.453149,0.476975,0.318123,0.583228,0.506687,0.459298,0.420977,0.456556,0.543130,0.292817,0.520655,-0.159345,0.259906,0.308728,0.384209,0.358656,0.240509,0.310281,0.272641,-0.184909,0.095939,0.667696,-0.135452,0.524379,0.415824,0.259684,-0.289140,-0.469260,-0.587661,0.548252,0.534007,0.519865,0.244434,0.594676,0.602771,0.497938,0.686639,0.623290,0.547869,-0.048762,0.562382,0.035552,0.212169,0.339598,0.472313,0.276586,0.576044,0.417699,0.418128,0.475435,0.471697,0.540047,0.470246,0.203109,0.416459,0.338981,0.400470,0.555267,0.212660,-0.293972,-0.173986,0.394854,-0.051557,0.454150,0.008759,0.452184,0.237895,0.262733,-0.051247,0.501927,0.360569,0.019313,-0.097255,0.135561,-0.106169,0.224421,0.384708,0.207127,0.223977,0.209151,0.227699,0.716649,0.403722,-0.167172,0.540313,0.232428,0.176664,-0.562303,0.102882,0.633274,-0.610211,0.682919,-0.749392,0.716067,0.068714,0.528262,0.274625,0.583221,-0.656907,-0.374368,0.531038
roi_gt4,0.049768,0.018967,0.038425,0.039279,0.042180,0.055603,0.027008,0.040553,0.033348,0.048198,0.020090,0.035092,0.047379,-0.014725,0.032202,0.043659,0.041900,0.042491,0.048604,0.030980,0.012354,0.054235,0.025918,0.037458,0.035972,0.034938,0.039948,0.056016,0.028122,0.042629,0.046532,0.016649,0.007161,0.003960,0.033533,0.037885,0.030575,-0.008033,0.035000,0.021796,0.025759,0.049844,0.026503,0.030061,0.052931,0.034379,0.030193,0.034105,0.049086,0.025657,0.048962,0.033725,0.047972,0.031896,0.035155,0.042249,0.017735,-0.018004,0.044423,0.029201,0.052520,0.020464,0.032116,0.053153,-0.000738,-0.039224,0.049419,0.050648,0.026907,0.049068,0.046274,0.100201,0.020172,0.007026,-0.007731,0.023358,0.019944,0.026020,0.002535,0.016873,0.026710,0.002331,0.028418,0.019478,0.050329,0.048007,0.040153,-0.085641,0.015308,-0.005487,0.012381,-0.098871,-0.032017,0.075841,0.045724,0.046820,0.028486,0.013083,0.024386,0.040485,0.010148,-0.002425,0.036103,0.024964,0.025446,0.018446,0.043313,0.033052,0.039375,-0.063347,0.045686,0.019581,0.018673,0.020124,0.018318,0.029796,0.023099,0.088951,0.033153,0.018216,0.031789,-0.017889,0.012276,0.037270,0.038305,-0.021219,0.034178,0.024042,0.034126,0.026304,-0.042859,0.082288,0.011950,0.141456,0.057794,0.008308,0.046631,0.046637,0.025552,0.030717,0.034175,0.022822,0.042912,0.045915,0.009657,0.043943,0.034021,0.034831,0.049099,0.041837,0.040059,0.045747,0.023130,0.082689,0.032011,0.001978,0.032778,0.059556,0.023819,0.014761,0.040087,0.019885,0.030678,-0.069780,0.107462,0.062015,0.025904,0.026860,0.028960,0.049461,0.023563,0.153671,0.026377,0.024174,0.050715,0.009619,0.112439,0.036705,0.027126,0.048399,0.044367,0.037500,0.051081,0.045993,0.051330,0.052740,0.026578,0.039766,0.026567,0.029516,0.038297,0.035284,0.061010,0.038678,0.033351,0.051389,0.037666,0.017303,0.025117,0.065272,0.025653,0.018082,0.020162,0.040352,0.029629,0.038963,0.019358,0.003484,0.018069,0.028709,0.056164,-0.036718,0.052720,0.033054,0.016797,0.037321,0.028204,0.000424,0.047304,0.015666,0.015743,0.046657,0.030215,0.046399,0.020516,0.050154,0.029505,0.026729,0.047996,0.068329,0.050486,0.035411,0.031165,0.017729,0.039349,0.010765,-0.000966,0.035064,0.003670,0.008712,-0.013186,0.035247,0.042708,0.071889,-0.037808,-0.137552,0.031898,0.019900,0.028108,0.035731,0.042097,0.076143,0.032480,0.030999,0.033858,-0.040258,0.053558,0.028968,0.051741,0.027312,0.033138,0.038565,0.016105,0.038900,0.051336,0.034110,0.061254,0.026452,-0.021251,0.060573,0.112580,-0.000461,0.063767,-0.015366,0.026847,0.021173,0.033370,0.006332,-0.017357,0.025799,0.035048,0.040087,0.009067,0.039365,0.031652,0.026667,0.011565,0.038219,0.035546,0.005275,0.050189,0.019478,-0.002224,0.029572,0.027270,0.017911,0.026657,-0.027430,0.056013,0.053077,0.036360,-0.010652,-0.002660,0.026992,0.011593,-0.009673,0.039331,0.006048,0.038758,0.022760,-0.091870,-0.023010,0.054620,0.013272,0.032691,0.064809,0.062091,0.036459,0.033519,0.034905,0.034814,0.035196,0.072298,0.038797,0.054851,0.071608,0.036458,0.033915,0.043572,0.043807,0.033301,0.031038,0.015533,0.017568,-0.011061,0.028977,0.043548,0.065018,0.057074,0.010871,0.042171,-0.032161,0.013951,0.060850,-0.047807,0.104746,0.012975,0.057874,0.102248,0.017763,0.011801,0.073460,0.019792,0.053742,0.014664,0.130030,-0.033798,0.001466,0.031534,0.015894,-0.029917,0.003496,-0.066856,0.015693,0.111840,-0.036373,0.019532,0.035754,0.024579,0.024706,0.046785,0.021600,0.042950,0.006352,0.050560,0.013257,0.028023,0.031250,0.028281,0.030203,0.030181,0.066822,0.053305,-0.063807,0.015867,-0.031134,0.010931,0.047709,0.023597,-0.002625,0.017338,0.012563,0.030467,-0.003226,0.005320,0.037904,0.016430,-0.046885,-0.000337,-0.005168,0.016949,0.027215,0.009478,-0.002147,-0.016835,0.014371,0.009991,-0.033739,-0.025041,-0.104440,-0.054911,-0.065665,-0.012663,0.071783,-0.048324,0.071186,-0.069933,0.080602,-0.054411,-0.008482,0.022231,0.095502,-0.008405,0.087530
