roi,r0,std_gt,std_rec,slope,intercept,R2,NRMSE,best_lag_TR,r_at_best_lag
0,0.5817065479269836,1.0,0.7469040751457214,0.7788236141204834,0.0684349536895752,0.3383824825286865,0.8133987188339233,0,0.5817065479269836
1,0.45247496005760834,0.9999999403953552,0.4245241582393646,1.0658403635025024,0.030855657532811165,0.20473355054855347,0.8917771577835083,2,0.48023432392382
2,-0.08237103541831771,1.0,0.5884822010993958,-0.1399720162153244,-0.008241577073931694,0.006784915924072266,0.9966017603874207,2,0.4393000730809088
3,0.7365755386567457,1.0,0.7285941243171692,1.01095449924469,0.07397390156984329,0.5425435304641724,0.6763553023338318,0,0.7365755386567457
4,0.1378226683477343,1.0000001192092896,0.6763288378715515,0.20378054678440094,0.01397983729839325,0.018995165824890137,0.9904568791389465,2,0.3186626017937389
5,-0.08431388019732498,0.9999999403953552,0.6640475392341614,-0.12696963548660278,-0.007096435874700546,0.007108807563781738,0.9964392781257629,2,0.2015704173234697
6,0.11323871419097607,1.0,0.4412619471549988,0.256624698638916,0.003906758967787027,0.012822985649108887,0.9935678243637085,-1,0.28407174714268374
7,-0.0728368515276996,0.9999998211860657,0.6591342091560364,-0.11050381511449814,-0.009021665900945663,0.005305111408233643,0.9973439574241638,2,0.24184633496292438
8,-0.26392727296817975,1.0000001192092896,0.6034010648727417,-0.4373994469642639,-0.02718220092356205,0.06965768337249756,0.9645425081253052,-3,0.28611443424129274
9,0.12015659265542189,0.9999999403953552,0.28766298294067383,0.4176991581916809,0.011483418755233288,0.014437496662139893,0.9927550554275513,-2,0.20977863976738154
10,0.04233088776399043,0.9999999403953552,0.2950982451438904,0.14344675838947296,0.004197032190859318,0.001791834831237793,0.9991036653518677,2,0.20390055404399499
11,-0.35437068285266843,1.0000001192092896,0.27359047532081604,-1.2952595949172974,-0.07002365589141846,0.12557876110076904,0.9351049065589905,2,0.3068382492875688
12,-0.0972088418987681,1.0,0.5532082915306091,-0.17571835219860077,-0.012845814228057861,0.009449481964111328,0.9952640533447266,3,0.14195864707479702
13,0.3092774022807159,1.0,0.506609320640564,0.6104850769042969,0.0017935122596099973,0.09565246105194092,0.9509719014167786,-1,0.4255214954454646
14,0.4906472434959957,1.0,0.6399312019348145,0.7667186856269836,0.04367374628782272,0.2407347559928894,0.8713582754135132,1,0.6124153341704827
15,0.2888200084449162,1.0,0.4219283163547516,0.6845239400863647,0.03411613032221794,0.08341699838638306,0.9573834538459778,0,0.2888200084449162
16,0.0488820065155545,1.0,0.49140414595603943,0.09947414696216583,0.005750326439738274,0.0023894309997558594,0.9988045692443848,-3,0.20161731341278913
17,0.1979995685863428,0.9999999403953552,0.4124244749546051,0.4800868332386017,0.00842300895601511,0.039203763008117676,0.9802021980285645,2,0.3959421144106644
18,-0.02924779832386519,1.0,0.33109310269355774,-0.08833707123994827,-0.0012007083278149366,0.0008554458618164062,0.9995721578598022,-1,0.07790768898810975
19,0.07968223390452743,1.0,0.39488866925239563,0.20178402960300446,0.007494652643799782,0.006349384784698486,0.9968202710151672,-2,0.3954387473325295
20,-0.30357864597597983,1.0000001192092896,0.26161330938339233,-1.1604098081588745,-0.024318676441907883,0.09216022491455078,0.9528062343597412,-3,0.11984305966571773
21,-0.19250543636674108,0.9999999403953552,0.4316142201423645,-0.4460126757621765,0.002542596310377121,0.037058353424072266,0.9812958836555481,-3,0.4386976517517238
22,0.2660104122007976,1.0,0.4185822010040283,0.6355034112930298,0.03499380126595497,0.07076156139373779,0.9639701843261719,2,0.462751739786729
23,-0.01877910157744962,1.0,0.3238060176372528,-0.05799490958452225,-0.00046741688856855035,0.0003527402877807617,0.9998236298561096,2,0.009242391448007228
24,0.1351048821311988,0.9999999403953552,0.38557562232017517,0.35039788484573364,0.01356242224574089,0.018253326416015625,0.9908313155174255,1,0.30055312360358416
25,-0.039495783582240526,1.0,0.39867541193962097,-0.09906751662492752,-0.002978669945150614,0.001559913158416748,0.9992197155952454,-3,0.21256387880953145
26,0.45864925053492445,1.0,0.5975481867790222,0.7675518989562988,0.027238229289650917,0.2103590965270996,0.8886174559593201,-1,0.48810211643753476
27,-0.26018024466540707,1.0,0.38916999101638794,-0.6685516834259033,-0.02627280354499817,0.06769382953643799,0.9655600190162659,-2,0.2504798349794048
28,0.09224661260354557,1.0,0.5752695798873901,0.16035370528697968,0.007096117828041315,0.008509457111358643,0.9957361817359924,1,0.3845683379972616
29,0.3977990751364843,1.0,0.6060563325881958,0.6563730835914612,0.046261075884103775,0.15824413299560547,0.9174725413322449,0,0.3977990751364843
30,0.719052244041263,1.0,0.685404360294342,1.0490919351577759,0.0673203244805336,0.5170361399650574,0.6949560046195984,0,0.719052244041263
31,0.5413616812448802,0.9999999403953552,0.5342899560928345,1.0132358074188232,0.006389028858393431,0.2930724024772644,0.8407899141311646,-1,0.6909164021103651
32,0.6467184439902213,1.0,0.43124350905418396,1.4996594190597534,0.06682083755731583,0.41824477910995483,0.7627288103103638,0,0.6467184439902213
33,0.7920705305941559,1.0,0.5396776795387268,1.4676733016967773,0.028413522988557816,0.6273757219314575,0.610429584980011,0,0.7920705305941559
34,0.5559850847806406,1.0,0.4294126033782959,1.2947572469711304,0.050586502999067307,0.30911940336227417,0.8311922550201416,0,0.5559850847806406
35,-0.023578307881950467,0.9999999403953552,0.5234234929084778,-0.045046333223581314,-0.002783898264169693,0.0005558133125305176,0.9997220635414124,-2,0.41600238279831697
36,0.3862838529683404,1.0,0.6352360248565674,0.6080949902534485,0.02988823689520359,0.14921510219573975,0.9223800301551819,2,0.560308686137324
37,0.8211059964673033,0.9999998807907104,0.5357267260551453,1.5326957702636719,0.05810709297657013,0.6742149591445923,0.5707758069038391,0,0.8211059964673033
38,0.0,0.0,0.5343874096870422,0.0,0.0,1.0,0.0,-3,0.0
39,0.7815603711228514,1.0,0.4160400629043579,1.8785700798034668,0.052946027368307114,0.6108365654945374,0.6238296627998352,1,0.8064864547534983
40,0.7182264167683406,0.9999999403953552,0.4170575439929962,1.7221277952194214,0.03954754024744034,0.5158491730690002,0.695809543132782,0,0.7182264167683406
41,0.0,0.0,0.5584160089492798,0.0,0.0,1.0,0.0,-3,0.0
42,-0.16652077544261715,0.9999999403953552,0.418250173330307,-0.39813679456710815,-0.014226529747247696,0.027728915214538574,0.986038088798523,-3,0.3990167767187954
43,-0.43162293187264794,1.0000001192092896,0.5758103728294373,-0.7495921850204468,-0.05094463378190994,0.1862984299659729,0.9020540714263916,-3,0.39479688099366983
44,-0.43869806628396396,0.9999999403953552,0.6579954624176025,-0.6667189002037048,-0.045844703912734985,0.19245600700378418,0.8986345529556274,3,0.42702559621747704
45,0.04276065162532829,1.0,0.5744737982749939,0.07443446666002274,0.004438753705471754,0.0018283724784851074,0.9990853667259216,-2,0.11310937158562694
46,0.23344923594814737,1.0,0.5311609506607056,0.43950751423835754,0.023221712559461594,0.05449855327606201,0.9723690152168274,1,0.23564350131219922
47,0.48333787148758156,1.0,0.5241779088973999,0.922087550163269,0.04035539552569389,0.23361557722091675,0.8754338622093201,0,0.48333787148758156
48,0.0,0.0,0.5510192513465881,0.0,0.0,1.0,0.0,-3,0.0
49,-0.21621195697135448,1.0,0.608393132686615,-0.35538196563720703,-0.018264474347233772,0.046747803688049316,0.9763464331626892,-3,0.3134892270590599
50,0.2679949190404322,1.0,0.5568057298660278,0.4813077449798584,0.028512047603726387,0.07182139158248901,0.9634202718734741,2,0.3775027625939237
51,0.2616390389585346,0.9999999403953552,0.5214289426803589,0.5017731189727783,0.03204066678881645,0.06845492124557495,0.9651658535003662,0,0.2616390389585346
52,-0.1453559721431444,1.0,0.5473333597183228,-0.2655712068080902,-0.016177348792552948,0.021128356456756592,0.9893794059753418,1,0.08617592558974334
53,0.0,0.0,0.34720584750175476,0.0,0.0,1.0,0.0,-3,0.0
54,0.0,0.0,0.5692054033279419,0.0,0.0,1.0,0.0,-3,0.0
55,0.16885595589899036,1.0,0.3423176109790802,0.4932728111743927,0.024978158995509148,0.028512179851531982,0.985640823841095,-1,0.22496176356443467
