,roi_rec0,roi_rec1,roi_rec2,roi_rec3,roi_rec4,roi_rec5,roi_rec6,roi_rec7,roi_rec8,roi_rec9,roi_rec10,roi_rec11,roi_rec12,roi_rec13,roi_rec14,roi_rec15,roi_rec16,roi_rec17,roi_rec18,roi_rec19,roi_rec20,roi_rec21,roi_rec22,roi_rec23,roi_rec24,roi_rec25,roi_rec26,roi_rec27,roi_rec28,roi_rec29,roi_rec30,roi_rec31,roi_rec32,roi_rec33,roi_rec34,roi_rec35,roi_rec36,roi_rec37,roi_rec38,roi_rec39,roi_rec40,roi_rec41,roi_rec42,roi_rec43,roi_rec44,roi_rec45,roi_rec46,roi_rec47,roi_rec48,roi_rec49,roi_rec50,roi_rec51,roi_rec52,roi_rec53,roi_rec54,roi_rec55,roi_rec56,roi_rec57,roi_rec58,roi_rec59,roi_rec60,roi_rec61,roi_rec62,roi_rec63,roi_rec64,roi_rec65,roi_rec66,roi_rec67,roi_rec68,roi_rec69,roi_rec70,roi_rec71,roi_rec72,roi_rec73,roi_rec74,roi_rec75,roi_rec76,roi_rec77,roi_rec78,roi_rec79,roi_rec80,roi_rec81,roi_rec82,roi_rec83,roi_rec84,roi_rec85,roi_rec86,roi_rec87,roi_rec88,roi_rec89,roi_rec90,roi_rec91,roi_rec92,roi_rec93,roi_rec94,roi_rec95,roi_rec96,roi_rec97,roi_rec98,roi_rec99,roi_rec100,roi_rec101,roi_rec102,roi_rec103,roi_rec104,roi_rec105,roi_rec106,roi_rec107,roi_rec108,roi_rec109,roi_rec110,roi_rec111,roi_rec112,roi_rec113,roi_rec114,roi_rec115,roi_rec116,roi_rec117,roi_rec118,roi_rec119,roi_rec120,roi_rec121,roi_rec122,roi_rec123,roi_rec124,roi_rec125,roi_rec126,roi_rec127,roi_rec128,roi_rec129,roi_rec130,roi_rec131,roi_rec132,roi_rec133,roi_rec134,roi_rec135,roi_rec136,roi_rec137,roi_rec138,roi_rec139,roi_rec140,roi_rec141,roi_rec142,roi_rec143,roi_rec144,roi_rec145,roi_rec146,roi_rec147,roi_rec148,roi_rec149,roi_rec150,roi_rec151,roi_rec152,roi_rec153,roi_rec154,roi_rec155,roi_rec156,roi_rec157,roi_rec158,roi_rec159,roi_rec160,roi_rec161,roi_rec162,roi_rec163,roi_rec164,roi_rec165,roi_rec166,roi_rec167,roi_rec168,roi_rec169,roi_rec170,roi_rec171,roi_rec172,roi_rec173,roi_rec174,roi_rec175,roi_rec176,roi_rec177,roi_rec178,roi_rec179,roi_rec180,roi_rec181,roi_rec182,roi_rec183,roi_rec184,roi_rec185,roi_rec186,roi_rec187,roi_rec188,roi_rec189,roi_rec190,roi_rec191,roi_rec192,roi_rec193,roi_rec194,roi_rec195,roi_rec196,roi_rec197,roi_rec198,roi_rec199,roi_rec200,roi_rec201,roi_rec202,roi_rec203,roi_rec204,roi_rec205,roi_rec206,roi_rec207,roi_rec208,roi_rec209,roi_rec210,roi_rec211,roi_rec212,roi_rec213,roi_rec214,roi_rec215,roi_rec216,roi_rec217,roi_rec218,roi_rec219,roi_rec220,roi_rec221,roi_rec222,roi_rec223,roi_rec224,roi_rec225,roi_rec226,roi_rec227,roi_rec228,roi_rec229,roi_rec230,roi_rec231,roi_rec232,roi_rec233,roi_rec234,roi_rec235,roi_rec236,roi_rec237,roi_rec238,roi_rec239,roi_rec240,roi_rec241,roi_rec242,roi_rec243,roi_rec244,roi_rec245,roi_rec246,roi_rec247,roi_rec248,roi_rec249,roi_rec250,roi_rec251,roi_rec252,roi_rec253,roi_rec254,roi_rec255,roi_rec256,roi_rec257,roi_rec258,roi_rec259,roi_rec260,roi_rec261,roi_rec262,roi_rec263,roi_rec264,roi_rec265,roi_rec266,roi_rec267,roi_rec268,roi_rec269,roi_rec270,roi_rec271,roi_rec272,roi_rec273,roi_rec274,roi_rec275,roi_rec276,roi_rec277,roi_rec278,roi_rec279,roi_rec280,roi_rec281,roi_rec282,roi_rec283,roi_rec284,roi_rec285,roi_rec286,roi_rec287,roi_rec288,roi_rec289,roi_rec290,roi_rec291,roi_rec292,roi_rec293,roi_rec294,roi_rec295,roi_rec296,roi_rec297,roi_rec298,roi_rec299,roi_rec300,roi_rec301,roi_rec302,roi_rec303,roi_rec304,roi_rec305,roi_rec306,roi_rec307,roi_rec308,roi_rec309,roi_rec310,roi_rec311,roi_rec312,roi_rec313,roi_rec314,roi_rec315,roi_rec316,roi_rec317,roi_rec318,roi_rec319,roi_rec320,roi_rec321,roi_rec322,roi_rec323,roi_rec324,roi_rec325,roi_rec326,roi_rec327,roi_rec328,roi_rec329,roi_rec330,roi_rec331,roi_rec332,roi_rec333,roi_rec334,roi_rec335,roi_rec336,roi_rec337,roi_rec338,roi_rec339,roi_rec340,roi_rec341,roi_rec342,roi_rec343,roi_rec344,roi_rec345,roi_rec346,roi_rec347,roi_rec348,roi_rec349,roi_rec350,roi_rec351,roi_rec352,roi_rec353,roi_rec354,roi_rec355,roi_rec356,roi_rec357,roi_rec358,roi_rec359,roi_rec360,roi_rec361,roi_rec362,roi_rec363,roi_rec364,roi_rec365,roi_rec366,roi_rec367,roi_rec368,roi_rec369,roi_rec370,roi_rec371,roi_rec372,roi_rec373,roi_rec374,roi_rec375,roi_rec376,roi_rec377,roi_rec378,roi_rec379,roi_rec380,roi_rec381,roi_rec382,roi_rec383,roi_rec384,roi_rec385,roi_rec386,roi_rec387,roi_rec388,roi_rec389,roi_rec390,roi_rec391,roi_rec392,roi_rec393,roi_rec394,roi_rec395,roi_rec396,roi_rec397,roi_rec398,roi_rec399,roi_rec400,roi_rec401,roi_rec402,roi_rec403,roi_rec404,roi_rec405,roi_rec406,roi_rec407,roi_rec408,roi_rec409,roi_rec410,roi_rec411,roi_rec412,roi_rec413,roi_rec414,roi_rec415,roi_rec416,roi_rec417,roi_rec418,roi_rec419,roi_rec420,roi_rec421,roi_rec422,roi_rec423
roi_gt0,-0.037350,0.304578,0.312686,0.198982,0.052278,-0.062592,-0.487054,0.254541,0.141151,-0.029970,-0.014719,0.323563,-0.109329,0.338014,0.086687,-0.086065,0.177006,0.249805,-0.435967,-0.125941,-0.155357,-0.206742,0.113218,-0.024710,0.332205,-0.189494,-0.015643,0.013537,-0.020915,0.112362,-0.117070,-0.086326,-0.088499,-0.243646,-0.079812,0.366668,0.394031,0.054242,-0.258335,0.374606,-0.153204,0.301242,-0.506840,0.178571,-0.303971,-0.023909,0.230884,-0.266691,-0.205693,-0.195999,0.230387,0.403503,-0.073763,0.013019,-0.115159,-0.011955,0.089967,0.291319,-0.205965,0.351577,-0.582851,0.160074,0.387561,-0.023266,-0.526273,0.329454,0.048238,-0.427523,0.116882,0.041844,0.337409,-0.019451,-0.079017,0.110454,0.557845,0.518530,-0.575876,0.240464,0.445219,0.410326,-0.153340,0.239257,0.371823,-0.098614,0.159063,-0.125479,-0.021284,0.621258,0.402533,-0.638171,-0.696821,0.336163,0.697639,0.621623,0.080390,-0.048878,0.136371,0.525562,0.280760,0.055055,0.201985,0.002288,0.315071,0.342547,0.298691,0.003789,-0.084831,0.035554,-0.005691,0.276286,0.089233,-0.119246,0.294549,0.331206,-0.052341,0.061107,0.294904,-0.424673,-0.640422,-0.099435,-0.203251,-0.078928,0.694423,0.472153,0.224601,0.336386,0.255265,0.439319,0.032329,0.046482,0.494125,0.271375,-0.118530,0.513328,-0.182681,0.199416,-0.079275,-0.046599,0.268021,0.234913,0.082324,0.346793,-0.028015,0.271995,0.163152,-0.254174,-0.036348,0.357343,0.028069,0.155764,-0.201976,-0.073732,-0.102754,-0.317953,0.517693,-0.002388,0.077847,-0.000398,-0.091884,-0.023475,0.006437,-0.070744,0.409908,0.058884,-0.284469,0.459997,-0.011370,-0.019504,0.335379,0.081147,0.216365,-0.705389,0.101782,0.490646,-0.273829,0.246419,-0.425396,0.073634,0.298923,-0.100990,0.073776,0.133073,-0.096520,0.027965,0.029429,-0.002352,0.054701,0.200640,0.417494,0.435694,0.297128,0.156827,-0.290493,-0.223261,0.360290,-0.312167,0.009510,-0.264668,0.151159,-0.065702,0.059255,-0.268430,0.521485,-0.212087,-0.215885,0.024629,0.164106,0.677036,0.038564,0.268303,-0.113781,-0.509815,-0.084647,-0.176156,-0.451002,-0.025538,0.264331,-0.181211,-0.365610,0.530170,0.381904,0.211013,-0.364897,0.530369,-0.090259,-0.202264,0.014214,-0.164501,0.303191,-0.312440,0.328442,0.413350,0.419109,0.283565,0.353457,0.019888,0.115989,0.377222,0.144923,0.255897,-0.396154,-0.028055,0.342090,0.356620,0.695313,-0.540065,0.186117,0.223934,-0.134623,0.486586,0.415446,0.480156,0.292228,0.509899,0.132175,0.001314,-0.291632,0.282258,-0.226995,0.060604,0.467105,0.446082,0.010260,-0.217821,0.058629,0.493795,0.197303,0.132438,-0.219956,-0.633824,0.359847,0.289634,0.220436,0.690564,0.350837,0.355267,0.129356,0.054251,0.482758,0.077256,0.493445,0.098599,-0.169720,0.276885,0.326477,0.019785,0.295273,0.148218,0.224681,-0.377174,-0.105632,0.357763,0.004355,0.174470,0.432974,0.418617,0.269944,0.689867,-0.325901,-0.532890,0.019701,-0.708639,-0.569847,-0.176799,0.480687,0.371916,-0.302657,0.669463,0.144261,0.001015,-0.357050,0.624583,-0.557818,0.549224,-0.127493,-0.343677,0.597276,-0.293184,0.173470,0.162115,-0.151640,0.070890,-0.112242,-0.013762,-0.008649,-0.237457,-0.213846,0.130107,0.020212,0.256105,0.163815,-0.128720,0.074498,0.476709,0.516466,0.392362,-0.026678,-0.000824,-0.158181,0.299128,0.309390,0.419574,-0.311614,-0.227262,0.399541,0.716382,-0.257307,0.056751,-0.461330,-0.080646,-0.565424,-0.272045,0.386819,-0.430508,-0.226459,-0.555435,0.516370,-0.284523,0.377836,0.156288,0.565623,0.631351,-0.485582,0.157354,-0.037821,0.530463,-0.000258,-0.201879,-0.322716,-0.455289,0.094696,0.197169,-0.097414,-0.116707,-0.076379,0.346720,-0.136267,-0.004678,-0.397822,-0.031896,-0.227588,-0.137461,-0.570223,0.497879,0.075628,-0.451482,-0.227358,-0.435899,0.402106,0.056380,-0.222592,-0.074167,0.179338,0.577535,-0.116574,-0.347509,-0.174783,0.590633,0.181624,0.185301,-0.182198,0.195994,-0.152973,-0.306808,-0.579488,0.139070,0.088806,0.311891,-0.348727,-0.697573,0.456523,0.164112,-0.434432,-0.627999,0.765273,-0.329998,0.655897,-0.318570,0.325923,0.178793,0.002700,-0.617288,0.653328,0.180102
roi_gt1,-0.201838,0.146366,0.160090,0.030889,-0.129477,-0.186791,-0.520100,0.085382,-0.014921,-0.222964,-0.091714,0.146292,-0.245469,0.345008,-0.064223,-0.221839,0.014410,0.070812,-0.509784,-0.182498,-0.264685,-0.362535,-0.067329,-0.196354,0.186183,-0.233849,-0.150367,-0.177973,-0.170693,-0.024544,-0.249668,-0.208466,-0.238091,-0.313506,-0.158706,0.205630,0.261402,-0.044816,-0.376201,0.258425,-0.262693,0.150070,-0.560721,0.094852,-0.429353,-0.164269,0.054730,-0.366063,-0.347675,-0.312745,0.045036,0.247698,-0.234562,-0.006348,-0.251047,-0.143843,-0.025293,0.088545,-0.279468,0.185719,-0.593344,0.022124,0.242019,-0.079012,-0.396954,0.185607,-0.101216,-0.502156,-0.022516,-0.085438,0.155643,-0.177805,-0.207373,-0.051286,0.454259,0.428957,-0.612135,0.102353,0.314101,0.284113,-0.306194,0.154663,0.214888,-0.208473,0.051869,-0.278400,-0.182877,0.663457,0.427467,-0.545417,-0.730396,0.439027,0.643450,0.567586,-0.045448,-0.191548,0.067552,0.404164,0.117788,-0.141241,0.081190,-0.132143,0.216279,0.206884,0.175601,-0.164303,-0.238140,-0.073205,-0.169285,0.276997,-0.082117,-0.258852,0.138941,0.231828,-0.178038,-0.049306,0.142934,-0.276266,-0.588539,-0.233720,-0.322416,0.003707,0.596762,0.330174,0.080518,0.330762,0.203838,0.273836,-0.069215,-0.091141,0.411882,0.191037,-0.194046,0.360865,-0.217194,0.044086,-0.240347,-0.193868,0.096880,0.071201,-0.075258,0.192303,-0.189554,0.141712,-0.013614,-0.346254,-0.142127,0.236371,-0.140424,-0.013731,-0.344917,-0.231409,-0.262264,-0.435783,0.407683,-0.129965,-0.090807,-0.117406,-0.239805,-0.168796,-0.132440,-0.228430,0.232624,-0.010032,-0.177806,0.587741,-0.117574,-0.150426,0.202451,-0.086677,0.113838,-0.684893,-0.076262,0.315436,-0.390628,0.131089,-0.504059,-0.075544,0.174692,-0.166474,-0.066753,0.006534,-0.213728,-0.133189,-0.076063,-0.107481,-0.065049,0.071773,0.306975,0.281892,0.210551,-0.034428,-0.373702,-0.326445,0.227236,-0.364437,-0.073079,-0.333465,0.067448,-0.138213,-0.014543,-0.325626,0.389692,-0.316215,-0.296129,-0.128467,0.041059,0.590054,-0.088756,0.139611,-0.267064,-0.478947,-0.231040,-0.284552,-0.470477,-0.165680,0.109209,-0.255090,-0.469270,0.418947,0.249403,0.065893,-0.448140,0.410992,-0.147102,-0.302109,-0.163336,-0.304785,0.129513,-0.364194,0.181661,0.249229,0.294296,0.135233,0.173355,-0.181609,-0.007390,0.281980,-0.014905,0.103496,-0.498695,-0.186946,0.220058,0.285549,0.635979,-0.585738,0.037347,0.082432,-0.213280,0.334284,0.268337,0.365502,0.139494,0.409064,0.157341,0.054860,-0.120128,0.162898,-0.366255,-0.077316,0.372347,0.315889,-0.126963,-0.340161,-0.047014,0.353695,0.061219,-0.054359,-0.241771,-0.575299,0.286176,0.166313,0.184138,0.755642,0.222387,0.223875,-0.003853,-0.054097,0.498095,-0.043382,0.346055,-0.061336,-0.240179,0.098145,0.151984,-0.076724,0.183125,-0.050294,0.068801,-0.507925,-0.241377,0.318005,-0.083931,0.051294,0.278725,0.268955,0.125367,0.642383,-0.429171,-0.544372,-0.129205,-0.677533,-0.463927,-0.284939,0.321921,0.251861,-0.394968,0.593873,-0.067098,-0.154717,-0.277767,0.552988,-0.598810,0.444635,-0.131211,-0.476973,0.582946,-0.356082,0.034205,0.034455,-0.244938,-0.054272,-0.175579,-0.153047,-0.076728,-0.310647,-0.179039,0.035546,-0.144931,0.109550,0.029541,-0.210281,-0.115684,0.397295,0.385137,0.331655,-0.151752,-0.108748,-0.241919,0.192379,0.187951,0.360510,-0.356876,-0.340594,0.246475,0.693500,-0.396775,-0.089562,-0.563083,-0.216636,-0.511840,-0.196831,0.221913,-0.515764,-0.347036,-0.573292,0.440677,-0.210033,0.237839,-0.011157,0.478726,0.559686,-0.500401,0.078840,-0.141279,0.395254,-0.150077,-0.277596,-0.434405,-0.503376,-0.051571,0.183987,-0.226863,-0.244024,-0.127635,0.192914,-0.239173,-0.171801,-0.512343,-0.157833,-0.317882,-0.220082,-0.679329,0.354542,-0.034520,-0.407544,-0.352344,-0.527069,0.214683,-0.003367,-0.274514,-0.099636,-0.008702,0.419888,-0.207688,-0.393502,-0.323636,0.517043,0.029630,0.021105,-0.278650,0.046304,-0.170473,-0.360250,-0.516227,0.092582,-0.075409,0.229430,-0.348404,-0.615971,0.418748,-0.064603,-0.342106,-0.546874,0.778578,-0.201695,0.586864,-0.155365,0.335275,0.229130,-0.064824,-0.694750,0.656030,0.375049
roi_gt2,-0.213847,0.143345,0.163360,0.010767,-0.138625,-0.208287,-0.518690,0.064903,-0.019815,-0.242436,-0.097115,0.132090,-0.306770,0.345403,-0.090404,-0.240740,-0.012995,0.024016,-0.510406,-0.217353,-0.301065,-0.405882,-0.089189,-0.150862,0.179452,-0.242465,-0.170207,-0.186764,-0.163565,-0.052324,-0.261829,-0.218420,-0.258512,-0.324873,-0.173000,0.214040,0.277473,-0.056264,-0.364745,0.287824,-0.232690,0.144249,-0.531601,0.067549,-0.391798,-0.223955,0.074766,-0.352470,-0.267634,-0.302049,0.005096,0.194617,-0.227483,-0.059031,-0.236386,-0.160881,-0.043296,0.018743,-0.340277,0.150212,-0.623961,0.003113,0.222245,-0.142866,-0.378345,0.246855,-0.143812,-0.485461,-0.054915,-0.066963,0.126655,-0.240085,-0.252892,-0.085583,0.435276,0.353224,-0.611654,0.092929,0.308096,0.272261,-0.289567,0.110351,0.203298,-0.218001,-0.014627,-0.323723,-0.216176,0.632099,0.424966,-0.501126,-0.654416,0.492886,0.501704,0.567075,-0.067003,-0.178232,0.036301,0.368653,0.094652,-0.161035,0.097091,-0.161053,0.181890,0.184274,0.167624,-0.211779,-0.238755,-0.108331,-0.179113,0.199961,-0.099211,-0.311836,0.128097,0.204961,-0.170274,-0.086020,0.072280,-0.284116,-0.508680,-0.194227,-0.290640,-0.099353,0.536139,0.320394,0.056995,0.295517,0.172984,0.185538,-0.104585,-0.129032,0.385636,0.130139,-0.248451,0.307596,-0.262423,0.012036,-0.262386,-0.205598,0.079324,0.057387,-0.107518,0.162464,-0.206631,0.112161,-0.005570,-0.305030,-0.159423,0.204793,-0.138455,-0.035687,-0.334441,-0.210240,-0.234132,-0.440915,0.324932,-0.196428,-0.095976,-0.150558,-0.256218,-0.202958,-0.158084,-0.243479,0.223356,0.100449,-0.231723,0.632333,-0.145235,-0.163861,0.183129,-0.162162,0.024695,-0.614042,-0.081645,0.317153,-0.366784,0.083872,-0.539106,-0.071004,0.122965,-0.215155,-0.107440,-0.027686,-0.238993,-0.144502,-0.131643,-0.190449,-0.136373,0.094327,0.307119,0.273193,0.276437,0.014075,-0.427088,-0.356453,0.239653,-0.397655,-0.121835,-0.381626,-0.007012,-0.219881,-0.089810,-0.377298,0.347266,-0.350010,-0.256708,-0.146235,-0.000048,0.536617,-0.109837,0.144247,-0.272678,-0.465296,-0.264310,-0.305931,-0.453439,-0.126470,0.121954,-0.248987,-0.415841,0.413496,0.219071,0.035851,-0.448686,0.427840,-0.188730,-0.343212,-0.161573,-0.300852,0.112725,-0.411148,0.118893,0.214410,0.266317,0.152780,0.199462,-0.160004,-0.053101,0.255930,-0.026112,0.061355,-0.518235,-0.219600,0.176586,0.215412,0.603017,-0.566183,0.025043,0.104481,-0.245823,0.321390,0.228949,0.324167,0.143744,0.364855,0.154877,-0.031925,-0.142039,0.176628,-0.364612,-0.113869,0.323828,0.339584,-0.108741,-0.300717,-0.118801,0.312223,0.025858,-0.034031,-0.222851,-0.536522,0.299777,0.099995,0.225961,0.727082,0.199204,0.209948,0.024670,-0.012580,0.478287,-0.043510,0.348364,-0.102052,-0.253132,0.086207,0.140816,-0.144627,0.104169,-0.039810,0.024060,-0.505197,-0.262196,0.274507,-0.097383,0.032814,0.263647,0.259946,0.120066,0.564915,-0.443189,-0.549560,-0.141842,-0.638717,-0.444801,-0.312125,0.250479,0.278575,-0.433482,0.518184,-0.107397,-0.164159,-0.278399,0.524348,-0.566309,0.377434,-0.032505,-0.487023,0.558473,-0.409926,-0.005578,-0.032464,-0.302936,-0.058117,-0.241078,-0.158786,-0.151697,-0.367256,-0.213889,0.030982,-0.171730,0.065692,-0.020061,-0.265741,-0.149029,0.249526,0.341710,0.252379,-0.207011,-0.181750,-0.288545,0.137332,0.176045,0.297553,-0.365438,-0.332696,0.306298,0.659771,-0.424859,-0.119194,-0.549457,-0.296397,-0.467311,-0.161140,0.165749,-0.496684,-0.317634,-0.582087,0.411678,-0.274800,0.175299,-0.060470,0.467276,0.541582,-0.462984,-0.008439,-0.170303,0.315464,-0.193920,-0.301384,-0.471180,-0.498235,-0.106980,0.116373,-0.215265,-0.223091,-0.189835,0.221712,-0.224189,-0.185234,-0.523059,-0.174028,-0.340362,-0.275656,-0.640602,0.313004,-0.025937,-0.383505,-0.330143,-0.534009,0.180906,0.041224,-0.288281,-0.107493,-0.005645,0.376020,-0.225750,-0.360728,-0.331851,0.520992,0.034583,0.004001,-0.279878,0.033427,-0.161608,-0.418553,-0.508637,0.141115,-0.155915,0.230903,-0.265138,-0.573632,0.435000,-0.080686,-0.381206,-0.551672,0.693852,-0.127907,0.493195,-0.172765,0.293699,0.230692,-0.125164,-0.620053,0.630772,0.310706
roi_gt3,-0.021450,0.287133,0.285420,0.227148,0.088945,-0.020959,-0.437889,0.247380,0.122336,0.012891,-0.007621,0.289783,-0.115412,0.395569,0.107544,-0.044486,0.168684,0.254251,-0.403876,-0.147265,-0.155469,-0.148600,0.125863,0.027953,0.304516,-0.141377,0.015897,0.031989,0.038341,0.101599,-0.086043,-0.020434,-0.034293,-0.148885,-0.031452,0.364515,0.430661,0.104811,-0.259930,0.412896,-0.087910,0.271707,-0.483751,0.186152,-0.254042,-0.045114,0.241373,-0.235351,-0.208159,-0.149316,0.212920,0.371536,-0.055876,0.030269,-0.115196,-0.038739,0.118373,0.314995,-0.188630,0.337075,-0.553762,0.148205,0.396452,-0.064990,-0.513694,0.291038,0.033046,-0.392673,0.080177,0.076861,0.310403,-0.039886,-0.096241,0.113218,0.555644,0.459085,-0.549742,0.265555,0.446198,0.387571,-0.146824,0.169001,0.346403,-0.121481,0.085339,-0.140306,-0.036449,0.588805,0.327869,-0.613841,-0.662470,0.279833,0.635152,0.539330,0.070812,0.023368,0.174403,0.496895,0.249050,0.067962,0.221416,0.049791,0.284474,0.326510,0.288530,0.016467,-0.053493,0.008026,-0.029435,0.218133,0.110045,-0.134375,0.281866,0.243391,-0.059953,0.026431,0.243517,-0.404008,-0.558489,-0.099566,-0.200653,-0.077771,0.648604,0.447849,0.238611,0.401418,0.262219,0.408086,-0.000200,0.002152,0.472124,0.198966,-0.160395,0.497179,-0.216825,0.160252,-0.053049,-0.008415,0.257175,0.220310,0.079107,0.344253,-0.028217,0.214002,0.163432,-0.177963,-0.067271,0.295704,0.031866,0.128170,-0.156410,-0.053403,-0.109859,-0.270711,0.451252,-0.027161,0.090937,0.026962,-0.085054,-0.024892,0.026931,-0.054446,0.429252,0.068674,-0.233018,0.452240,0.071244,0.041988,0.305838,0.107805,0.140392,-0.642767,0.127190,0.479099,-0.253141,0.180746,-0.419677,0.072025,0.271575,-0.111695,0.071295,0.089229,-0.014918,0.053324,0.027203,-0.011325,0.037053,0.196004,0.372677,0.419196,0.278630,0.178215,-0.294010,-0.186244,0.398572,-0.320040,-0.004722,-0.271142,0.115384,-0.096448,0.012666,-0.268036,0.472009,-0.210729,-0.164566,0.050141,0.200110,0.658071,0.089640,0.300372,-0.121531,-0.426571,-0.082562,-0.132240,-0.394375,0.019100,0.267528,-0.164665,-0.355420,0.565686,0.410236,0.175051,-0.331956,0.539831,-0.060892,-0.198682,0.003465,-0.181370,0.305334,-0.314878,0.275525,0.379894,0.374080,0.249898,0.347345,0.063415,0.143686,0.352516,0.151313,0.229947,-0.370680,-0.044059,0.329290,0.276101,0.651972,-0.494160,0.175813,0.217852,-0.166729,0.492879,0.363882,0.422492,0.318592,0.491695,0.204703,-0.073984,-0.328113,0.289754,-0.222413,0.053637,0.452461,0.457611,0.039949,-0.153629,0.022483,0.439263,0.195891,0.121939,-0.166233,-0.588929,0.370668,0.276633,0.181990,0.640390,0.340745,0.332356,0.173307,0.096162,0.480229,0.041061,0.491655,0.112098,-0.202523,0.299579,0.324816,-0.002075,0.299473,0.136738,0.225088,-0.299479,-0.127488,0.297499,-0.042094,0.129543,0.399668,0.410716,0.261063,0.656162,-0.286514,-0.508966,0.014296,-0.665641,-0.524405,-0.179298,0.460064,0.409322,-0.274932,0.608553,0.156150,0.018739,-0.288161,0.561938,-0.507607,0.533923,-0.086534,-0.313879,0.603486,-0.277866,0.164588,0.138132,-0.170368,0.138258,-0.134998,-0.037646,-0.037492,-0.246062,-0.197658,0.117921,0.022595,0.240551,0.136341,-0.126877,0.071371,0.486994,0.497887,0.336352,-0.055529,-0.035646,-0.175222,0.320686,0.352259,0.415909,-0.212445,-0.197490,0.387232,0.673529,-0.222467,0.041352,-0.383579,-0.118533,-0.502090,-0.317465,0.377296,-0.366190,-0.186345,-0.550295,0.431527,-0.212863,0.327769,0.120422,0.486508,0.554240,-0.418939,0.126628,-0.061114,0.500788,0.031698,-0.161988,-0.265091,-0.396356,0.074023,0.280928,-0.075022,-0.064579,-0.113981,0.330201,-0.081131,0.050089,-0.345388,-0.067093,-0.273891,-0.118963,-0.521661,0.476633,0.138912,-0.359281,-0.135714,-0.412539,0.401246,0.165488,-0.209659,0.030885,0.176249,0.589349,-0.044458,-0.236427,-0.123249,0.615208,0.216615,0.221258,-0.110125,0.244155,-0.071845,-0.283891,-0.524409,0.221262,0.067929,0.339214,-0.272239,-0.668770,0.403912,0.149565,-0.381547,-0.577839,0.709762,-0.304546,0.610106,-0.302422,0.321077,0.227000,-0.025323,-0.607339,0.609320,0.207095
