roi,r0,std_gt,std_rec,slope,intercept,R2,NRMSE,best_lag_TR,r_at_best_lag
0,-0.3828004956362997,1.0,0.540607750415802,-0.7080928683280945,-0.2226448506116867,0.1465362310409546,0.923831045627594,3,-0.3256682891140276
1,-0.3378269827214201,1.0,0.39061012864112854,-0.864870011806488,-0.21271668374538422,0.11412709951400757,0.9412082433700562,3,-0.29333152810598734
2,-0.35224084373677583,1.0,0.3988116383552551,-0.8832260966300964,-0.30906692147254944,0.12407350540161133,0.9359094500541687,-3,-0.3119839636845324
3,-0.23644849906483126,1.0,0.5256518721580505,-0.4498195946216583,-0.15746933221817017,0.05590784549713135,0.9716440439224243,-3,-0.21561256622688002
4,0.1974757312076294,1.0,0.5025375485420227,0.3929571509361267,0.11795332282781601,0.03899663686752319,0.9803078174591064,1,0.21772400714799917
5,0.15499906703379174,1.0,0.47624847292900085,0.3254583775997162,0.11927300691604614,0.024024784564971924,0.9879145622253418,-3,0.21407003649630055
6,0.33512981972290784,1.0,0.3943183124065399,0.8498966097831726,0.22786562144756317,0.11231201887130737,0.9421719312667847,0,0.33512981972290784
7,-0.254470630099549,1.0,0.49154338240623474,-0.5176972150802612,-0.16576729714870453,0.06475532054901123,0.9670804738998413,3,-0.21366697465580156
8,-0.13902676010401754,0.9999999403953552,0.47745585441589355,-0.29118242859840393,-0.08225201815366745,0.01932847499847412,0.9902886152267456,3,-0.004435719014201224
9,-0.21679217505869486,1.0,0.28304752707481384,-0.7659214735031128,-0.12170818448066711,0.04699885845184326,0.9762177467346191,3,-0.09149334243386943
10,-0.328536729395708,1.0,0.28924575448036194,-1.1358393430709839,-0.13811753690242767,0.10793626308441162,0.9444912672042847,3,-0.1356397356314583
11,-0.05757834882964335,0.9999999403953552,0.2185378521680832,-0.2634708285331726,-0.03188884258270264,0.0033152103424072266,0.9983410239219666,3,0.004280173027321952
12,0.22213618921369593,1.0,0.4069061279296875,0.5459150671958923,0.16225528717041016,0.049344420433044434,0.9750156998634338,-3,0.36147702200294735
13,-0.08106100827818398,0.9999999403953552,0.34857842326164246,-0.23254741728305817,-0.0669337660074234,0.006570875644683838,0.9967091679573059,1,-0.06724968989471698
14,-0.3285888068199677,1.0,0.4795607626438141,-0.685187041759491,-0.21863393485546112,0.10797065496444702,0.9444730281829834,3,-0.28086983143053346
15,-0.15099334730810424,1.0,0.3515421748161316,-0.42951700091362,-0.0994434654712677,0.02279895544052124,0.9885348081588745,3,-0.06701921183306665
