roi,r0,std_gt,std_rec,slope,intercept,R2,NRMSE,best_lag_TR,r_at_best_lag
0,-0.09795501130511518,1.0,0.31573256850242615,-0.3102467954158783,-0.014113103970885277,0.009595215320587158,0.9951907992362976,-1,-0.01912873500746525
1,-0.19695450612035514,1.0,0.18521945178508759,-1.0633575916290283,-0.017731748521327972,0.03879106044769287,0.9804126620292664,2,0.096396846325461
2,0.02562314875642353,1.0,0.21917849779129028,0.11690538376569748,0.0033465896267443895,0.0006564855575561523,0.9996716976165771,-1,0.16295136341215818
3,-0.07641136490212454,1.0,0.31184592843055725,-0.24502922594547272,-0.011103536933660507,0.0058386921882629395,0.9970763921737671,-2,0.05808011067982334
4,-0.17246394387737551,1.0,0.27554407715797424,-0.6259033679962158,-0.018501443788409233,0.02974379062652588,0.9850159287452698,2,-0.0031694685834582825
5,-0.18380474056603852,0.9999999403953552,0.26376399397850037,-0.69685298204422,-0.02490689419209957,0.03378409147262573,0.9829628467559814,3,0.06472746117592652
6,0.2565446116715153,1.0,0.1471225619316101,1.7437477111816406,0.03365528583526611,0.065815269947052,0.9665323495864868,-2,0.3832428044388913
7,0.4665063444613964,1.0,0.26532357931137085,1.7582544088363647,0.037956420332193375,0.21762824058532715,0.8845179080963135,-2,0.47618661236997345
8,0.39741355754401353,1.0,0.22765029966831207,1.7457194328308105,0.02013373002409935,0.15793752670288086,0.9176396727561951,-2,0.6392991156994721
9,-0.19422801567851602,0.9999999403953552,0.09878034889698029,-1.966261625289917,0.011508330702781677,0.03772461414337158,0.9809563755989075,-3,0.3827899481094224
10,-0.24106377687615382,1.0,0.1123916357755661,-2.14485502243042,-0.01737421751022339,0.05811166763305664,0.9705092906951904,2,0.1499534557946236
11,-0.28945499618800946,1.0,0.09707728028297424,-2.981696844100952,-0.029907038435339928,0.08378410339355469,0.9571916460990906,-2,0.10806326641931667
12,-0.38504393019088917,1.0,0.2049434930086136,-1.8787810802459717,-0.017468959093093872,0.14825886487960815,0.9228982329368591,2,0.06287741589578685
13,0.06924473107830101,1.0,0.10980526357889175,0.6306139826774597,0.012409763410687447,0.004794776439666748,0.997599720954895,-1,0.27685628575679894
14,0.008650245477167591,1.0,0.23155654966831207,0.037356942892074585,0.001580426120199263,7.474422454833984e-05,0.9999626278877258,-2,0.36765111984453575
15,-0.3897824918872267,1.0,0.16161629557609558,-2.4117772579193115,-0.027610421180725098,0.15193039178848267,0.9209069609642029,-2,-0.17094972594156257
16,-0.5695904507102103,0.9999999403953552,0.1753482073545456,-3.2483389377593994,-0.07018041610717773,0.32443326711654663,0.8219286799430847,-3,-0.12446330030835798
17,-0.3397028170676079,1.0,0.11493190377950668,-2.9556877613067627,-0.044948793947696686,0.11539804935455322,0.9405328035354614,2,-0.019339706826745802
18,-0.2063264028110179,1.0,0.118880994617939,-1.735571026802063,-0.013615830801427364,0.04257059097290039,0.9784832000732422,-3,0.06113694474400415
