roi,r0,std_gt,std_rec,slope,intercept,R2,NRMSE,best_lag_TR,r_at_best_lag
0,0.7628334114702976,1.0,0.9836511015892029,0.775512158870697,-0.018608983606100082,0.5819148421287537,0.6465950608253479,1,0.7673329317395579
1,0.7122564510095782,1.0,0.6668673753738403,1.0680631399154663,0.08081800490617752,0.5073093175888062,0.7019193768501282,3,0.746621926458465
2,0.706196133653599,1.0,0.75682532787323,0.9331032633781433,-0.05443493276834488,0.498712956905365,0.7080162763595581,2,0.7179532676638584
3,0.7511779303771448,1.0,0.969021737575531,0.775192141532898,-0.016385655850172043,0.5642682313919067,0.6600998044013977,2,0.7656995287869693
4,0.009934526549240935,1.0,0.8868739008903503,0.011201735585927963,-0.0010790452361106873,9.870529174804688e-05,0.999950647354126,-1,0.013416987540248877
5,-0.13954238129996158,1.0,0.7870446443557739,-0.17729918658733368,0.02407221309840679,0.019472122192382812,0.990216076374054,3,-0.0733968335389858
6,-0.3466933765027403,1.0,0.5437754392623901,-0.6375671625137329,0.19744805991649628,0.12019634246826172,0.9379785060882568,-1,-0.33861459813129097
7,0.6170173632841898,1.0,0.9779765605926514,0.630912184715271,0.04362289980053902,0.3807104229927063,0.7869495153427124,3,0.6754178391132407
8,0.04940624804650571,0.9999999403953552,0.8630514144897461,0.05724600329995155,-0.00011164995521539822,0.002440929412841797,0.998778760433197,3,0.1319147856688933
9,0.4126695834126302,1.0,0.5898041129112244,0.699672281742096,-0.14769123494625092,0.17029619216918945,0.9108808040618896,2,0.4469347223956202
10,0.1853724514720873,1.0,0.5213961005210876,0.3555309772491455,-0.006786643993109465,0.03436279296875,0.982668399810791,2,0.2693866496071743
11,-0.09947751546497453,0.9999999403953552,0.5278630256652832,-0.18845327198505402,0.06258408725261688,0.009895801544189453,0.9950398206710815,3,-0.07332153840212931
12,-0.3228165259141591,1.0,0.7035731673240662,-0.45882436633110046,0.08671426773071289,0.10421055555343628,0.94646155834198,3,-0.2665260935086874
13,-0.16142467109569963,0.9999999403953552,0.47550684213638306,-0.33947914838790894,0.040143683552742004,0.026057958602905273,0.9868850111961365,-1,-0.12403069523409425
14,0.7570221807348861,1.0,0.9302123188972473,0.813816487789154,-0.00047848696704022586,0.5730825662612915,0.6533891558647156,3,0.793108358298679
15,0.3101447224163391,1.0,0.5400363206863403,0.5743034482002258,-0.01276452373713255,0.09618979692459106,0.9506893157958984,-1,0.34179134222628393
16,-0.3030098530629993,1.0,0.7721890807151794,-0.39240366220474243,0.017911609262228012,0.09181499481201172,0.9529874324798584,-1,-0.28658701069672965
17,0.3517645049862673,0.9999999403953552,0.42614614963531494,0.8254550695419312,-0.10509216040372849,0.12373816967010498,0.9360885620117188,-1,0.40355000937544255
18,-0.23513478228956705,1.0,0.6280614733695984,-0.37438175082206726,0.0388859361410141,0.055288493633270264,0.9719626903533936,3,-0.13788783738673216
19,-0.2317255152551216,1.0,0.46012863516807556,-0.5036103129386902,0.0933510959148407,0.05369669198989868,0.972781240940094,3,-0.12850133052254537
20,-0.3240080689254408,1.0000001192092896,0.2267126441001892,-1.4291576147079468,0.2613348960876465,0.10498124361038208,0.9460542798042297,-2,-0.23567301451322495
21,-0.24574389751768444,1.0,0.3582212030887604,-0.6860116124153137,0.1014844998717308,0.0603901743888855,0.9693347215652466,0,-0.24574389751768444
22,0.43687486076984633,1.0,0.6848050355911255,0.6379550695419312,-0.048790257424116135,0.1908596158027649,0.8995223045349121,3,0.46649954167772095
23,-0.4467034186605959,1.0,0.4068397879600525,-1.0979835987091064,-0.020616315305233,0.19954395294189453,0.8946821093559265,-3,-0.42423930748485267
