roi,r0,std_gt,std_rec,slope,intercept,R2,NRMSE,best_lag_TR,r_at_best_lag
0,0.6228716790932188,1.0,0.5991941690444946,1.0395156145095825,0.027423087507486343,0.38796913623809814,0.7823240160942078,0,0.6228716790932188
1,0.5053138498633011,1.0,0.37298065423965454,1.3547991514205933,0.011828250251710415,0.2553420066833496,0.8629356622695923,0,0.5053138498633011
2,0.581942013783085,1.0,0.5045692324638367,1.1533442735671997,0.04056244343519211,0.33865660429000854,0.8132302165031433,0,0.581942013783085
3,0.5515485520128784,1.0,0.6342860460281372,0.8695580363273621,0.018291352316737175,0.30420589447021484,0.8341427445411682,0,0.5515485520128784
4,0.42449724560156465,1.0,0.5587273240089417,0.7597575187683105,0.007154236081987619,0.18019801378250122,0.9054292440414429,0,0.42449724560156465
5,0.5407738171057154,0.9999999403953552,0.5338684916496277,1.0129344463348389,0.0009934059344232082,0.29243630170822144,0.8411681056022644,0,0.5407738171057154
6,0.6502948183888172,1.0,0.39531394839286804,1.6450086832046509,0.03522457554936409,0.4228833317756653,0.7596819400787354,0,0.6502948183888172
7,0.691336151164943,1.0,0.5435879826545715,1.2718017101287842,0.0475323423743248,0.4779456853866577,0.7225332856178284,0,0.691336151164943
8,0.6397620110787838,1.0,0.48310643434524536,1.3242671489715576,0.032789479941129684,0.4092954993247986,0.7685730457305908,0,0.6397620110787838
9,0.19881326792786885,0.9999999403953552,0.2425490915775299,0.8196825981140137,0.010381382890045643,0.03952658176422119,0.98003751039505,-1,0.4896376458730885
10,0.22521371178556204,1.0,0.29598674178123474,0.7608911395072937,0.014758097939193249,0.050721168518066406,0.9743093848228455,0,0.22521371178556204
11,0.11612522536961396,1.0,0.1993573158979416,0.5824979543685913,0.01953808404505253,0.013484954833984375,0.9932346343994141,-1,0.12228493952227719
12,0.35112340551485005,1.0,0.3979355990886688,0.882362425327301,0.02641310915350914,0.12328773736953735,0.936329185962677,-1,0.47773247054529205
13,0.31974761794375994,1.0,0.4039865732192993,0.7914808392524719,-0.013528617098927498,0.10223865509033203,0.9475026726722717,0,0.31974761794375994
14,0.45058779672105936,1.0,0.5384639501571655,0.8368021845817566,0.033638715744018555,0.20302939414978027,0.8927320837974548,0,0.45058779672105936
