roi,r0,std_gt,std_rec,slope,intercept,R2,NRMSE,best_lag_TR,r_at_best_lag
0,0.11264382438336118,1.0,0.37429261207580566,0.300951212644577,0.021367378532886505,0.012688636779785156,0.9936354160308838,-1,0.15478763736686713
1,-0.12258337158694008,1.0,0.2743145227432251,-0.4468715786933899,-0.02485353872179985,0.015026748180389404,0.992458164691925,3,0.12180387921736219
2,-0.03789691568970899,1.0,0.3470136225223541,-0.10920872539281845,-0.004297190345823765,0.0014362335205078125,0.999281644821167,-1,0.050886808853513536
3,0.07241695094040468,1.0,0.43723297119140625,0.16562554240226746,0.011938526295125484,0.0052443742752075195,0.9973743557929993,-1,0.12089887475509487
4,0.08744806588361734,1.0,0.3244639039039612,0.2695155739784241,0.015561242587864399,0.007647037506103516,0.9961692094802856,-2,0.12561479370810025
5,0.12457147319863272,0.9999999403953552,0.21856369078159332,0.569955050945282,0.024558624252676964,0.01551806926727295,0.9922106266021729,-2,0.3812531838224795
6,0.14038197547178582,1.0,0.14114274084568024,0.9946098923683167,0.0083426833152771,0.019707083702087402,0.9900974035263062,-2,0.2673217513423463
7,0.5634344881935247,1.0,0.42198994755744934,1.3351845741271973,0.06570205837488174,0.31745845079421997,0.8261607885360718,0,0.5634344881935247
8,0.4865881318225838,1.0,0.35839056968688965,1.3577035665512085,0.059201259166002274,0.23676806688308716,0.873631477355957,-1,0.6188532702903784
9,-0.17726162500781914,0.9999999403953552,0.21538694202899933,-0.8229914903640747,-0.02007950469851494,0.031421661376953125,0.984163761138916,-3,0.3601838685128149
10,-0.0013261911618925495,1.0,0.152796670794487,-0.008679450489580631,-0.0003353728970978409,1.7285346984863281e-06,0.9999991059303284,2,0.2283959388870078
11,-0.13487914548575236,1.0,0.1183793693780899,-1.1393805742263794,-0.0440598763525486,0.018192291259765625,0.9908621311187744,-2,0.2905284440255345
12,-0.20242086051794678,1.0,0.1886066347360611,-1.0732436180114746,-0.058356162160634995,0.04097414016723633,0.9792987108230591,2,0.1743893103518624
13,0.13352450171399682,1.0,0.14774417877197266,0.903754711151123,-0.019230712205171585,0.017828762531280518,0.9910455346107483,-1,0.271093121425016
14,-0.0014600082356300498,1.0,0.4407813847064972,-0.003312318352982402,-0.0002086703898385167,2.0265579223632812e-06,0.9999989867210388,-2,0.27892819843610167
15,-0.2946975757887404,1.0,0.21947285532951355,-1.3427518606185913,-0.03825954347848892,0.08684664964675903,0.9555906653404236,-2,-0.1056766385635793
16,-0.5465723278050022,0.9999999403953552,0.3128974735736847,-1.7468096017837524,-0.05596766248345375,0.29874110221862793,0.8374119997024536,-3,-0.14584144946512378
17,-0.3059219502954561,1.0,0.1630140244960785,-1.8766603469848633,0.011738385073840618,0.09358817338943481,0.9520566463470459,-3,0.013259660296185246
18,-0.2461926974854143,1.0,0.17317038774490356,-1.421678900718689,-0.04238437861204147,0.06061089038848877,0.9692208766937256,-3,0.1194537691114745
19,0.4130807452707774,1.0,0.11348503082990646,3.639957904815674,0.2248721867799759,0.17063570022583008,0.910694420337677,0,0.4130807452707774
20,0.4295678744330936,1.0,0.14901116490364075,2.8827898502349854,0.0842360109090805,0.184528648853302,0.9030345678329468,-1,0.5158093127754029
21,0.18474734509799456,0.9999999403953552,0.12881171703338623,1.4342433214187622,0.001893825363367796,0.034131407737731934,0.9827861189842224,-1,0.23308482489369883
22,-0.1873181486292337,1.0,0.3101527988910675,-0.6039544343948364,-0.015843696892261505,0.03508806228637695,0.9822993874549866,3,0.11978874240011278
23,0.031021019806975646,1.0,0.17607323825359344,0.17618247866630554,0.0019183986587449908,0.000962376594543457,0.9995187520980835,-3,0.4444961380246714
