,roi0,roi1,roi2,roi3,roi4,roi5,roi6,roi7,roi8,roi9,roi10,roi11,roi12,roi13,roi14,roi15,roi16,roi17,roi18,roi19,roi20,roi21,roi22,roi23,roi24,roi25,roi26,roi27,roi28,roi29,roi30,roi31,roi32,roi33,roi34,roi35,roi36,roi37,roi38,roi39,roi40,roi41,roi42,roi43,roi44,roi45,roi46,roi47,roi48,roi49,roi50,roi51,roi52,roi53,roi54,roi55,roi56,roi57,roi58,roi59,roi60,roi61,roi62,roi63,roi64,roi65,roi66,roi67,roi68,roi69,roi70,roi71,roi72,roi73,roi74,roi75,roi76,roi77,roi78,roi79,roi80,roi81,roi82,roi83,roi84,roi85,roi86,roi87,roi88,roi89,roi90,roi91,roi92,roi93,roi94,roi95,roi96,roi97,roi98,roi99,roi100,roi101,roi102,roi103,roi104,roi105,roi106,roi107,roi108,roi109,roi110,roi111,roi112,roi113,roi114,roi115,roi116,roi117,roi118,roi119,roi120,roi121,roi122,roi123,roi124,roi125,roi126,roi127,roi128,roi129,roi130,roi131,roi132,roi133,roi134,roi135,roi136,roi137,roi138,roi139,roi140,roi141,roi142,roi143,roi144,roi145,roi146,roi147,roi148,roi149,roi150,roi151,roi152,roi153,roi154,roi155,roi156,roi157,roi158,roi159,roi160,roi161,roi162,roi163,roi164,roi165,roi166,roi167,roi168,roi169,roi170,roi171,roi172,roi173,roi174,roi175,roi176,roi177,roi178,roi179,roi180,roi181,roi182,roi183,roi184,roi185,roi186,roi187,roi188,roi189,roi190,roi191,roi192,roi193,roi194,roi195,roi196,roi197,roi198,roi199,roi200,roi201,roi202,roi203,roi204,roi205,roi206,roi207,roi208,roi209,roi210,roi211,roi212,roi213,roi214,roi215,roi216,roi217,roi218,roi219,roi220,roi221,roi222,roi223,roi224,roi225,roi226,roi227,roi228,roi229,roi230,roi231,roi232,roi233,roi234,roi235,roi236,roi237,roi238,roi239,roi240,roi241,roi242,roi243,roi244,roi245,roi246,roi247,roi248,roi249,roi250,roi251,roi252,roi253,roi254,roi255,roi256,roi257,roi258,roi259,roi260,roi261,roi262,roi263,roi264,roi265,roi266,roi267,roi268,roi269,roi270,roi271,roi272,roi273,roi274,roi275,roi276,roi277,roi278,roi279,roi280,roi281,roi282,roi283,roi284,roi285,roi286,roi287,roi288,roi289,roi290,roi291,roi292,roi293,roi294,roi295,roi296,roi297,roi298,roi299,roi300,roi301,roi302,roi303,roi304,roi305,roi306,roi307,roi308,roi309,roi310,roi311,roi312,roi313,roi314,roi315,roi316,roi317,roi318,roi319,roi320,roi321,roi322,roi323,roi324,roi325,roi326,roi327,roi328,roi329,roi330,roi331,roi332,roi333,roi334,roi335,roi336,roi337,roi338,roi339,roi340,roi341,roi342,roi343,roi344,roi345,roi346,roi347,roi348,roi349,roi350,roi351,roi352,roi353,roi354,roi355,roi356,roi357,roi358,roi359,roi360,roi361,roi362,roi363,roi364,roi365,roi366,roi367,roi368,roi369,roi370,roi371,roi372,roi373,roi374,roi375,roi376,roi377,roi378,roi379,roi380,roi381,roi382,roi383,roi384,roi385,roi386,roi387,roi388,roi389,roi390,roi391,roi392,roi393,roi394,roi395,roi396,roi397,roi398,roi399,roi400,roi401,roi402,roi403,roi404,roi405,roi406,roi407,roi408,roi409,roi410,roi411,roi412,roi413,roi414,roi415,roi416,roi417,roi418,roi419,roi420,roi421,roi422,roi423
roi0,1.000000,0.986693,0.954186,0.995296,0.994891,1.000000,0.975860,0.991737,0.962081,0.968304,0.946643,0.956695,0.990760,0.877230,0.994007,0.976359,0.954084,0.775873,0.962105,0.990590,0.976396,0.990924,0.975669,0.982239,0.947640,0.987870,0.999992,0.991841,0.995397,0.968276,1.000000,0.995501,0.995322,0.971907,0.982831,0.913965,0.978361,0.982664,0.988454,0.963569,0.946089,0.951529,0.975156,0.974793,0.997138,0.971352,0.990713,0.995754,0.997076,1.000000,0.984338,0.862119,0.998063,0.915610,0.980224,0.959087,0.990563,0.922814,0.981343,0.959218,0.822157,0.989605,0.968616,0.277812,0.628408,-0.644027,0.990528,0.988699,0.964646,0.992883,0.965710,0.646661,0.992527,0.994553,0.892345,0.131333,0.817999,0.995211,0.987109,0.959722,0.991841,0.972373,0.911547,0.985176,0.876281,0.943582,0.871291,-0.421189,-0.640019,0.462988,0.512273,-0.607838,-0.299600,-0.534543,0.953919,0.914771,0.935537,0.751662,0.985800,0.991534,0.963268,0.978866,0.911999,0.987914,0.975858,0.988280,0.981040,0.979213,0.988001,0.594808,0.957595,0.990249,0.963986,0.678919,0.994320,0.987652,0.861243,-0.016584,0.806615,0.952383,0.977235,0.513312,-0.182718,0.892421,0.990851,0.787312,0.967250,0.896072,0.982547,0.986715,-0.445994,0.844428,0.986605,0.267797,0.873624,0.960888,0.985318,0.997600,0.989127,0.990980,0.995325,0.954106,0.998842,0.828465,0.988293,0.959979,0.973035,0.877551,0.997379,0.977151,0.993090,0.983207,0.941768,0.965311,0.034751,0.995162,0.999585,0.963154,0.997297,0.988238,0.994432,0.988374,0.844588,0.504930,-0.058765,-0.184569,0.980249,0.972322,0.966039,0.881664,-0.020934,0.245942,0.977616,0.921619,0.954364,0.761244,0.706417,0.942683,0.979313,0.957593,0.999318,0.981709,1.000000,0.997345,0.979153,0.991183,0.839994,0.985651,0.918611,0.933653,0.931507,0.870736,0.975074,0.994630,0.978885,0.972501,0.970315,0.953876,0.909032,0.918634,0.827043,0.939452,0.930554,0.986415,0.981342,0.999756,0.980462,0.863836,0.952810,0.961599,0.993563,0.924981,0.979926,0.983551,0.981168,0.990464,0.986371,0.970617,0.998569,0.850337,0.997028,0.963698,0.983050,0.928657,0.961932,0.987172,0.994620,0.966365,0.902854,0.968855,0.990609,0.926030,0.977387,0.993213,0.989422,0.939458,0.977295,0.883130,0.990221,0.937343,0.895477,0.997859,0.979946,0.755251,-0.597281,0.697809,0.993073,0.992737,0.983687,0.970484,0.835995,0.559926,0.994944,0.937955,0.951103,0.714084,-0.055190,0.994588,0.992038,0.994334,0.953090,0.986569,0.937956,0.952771,0.916467,0.966418,0.981713,0.051092,-0.207989,0.470483,0.210770,0.376215,0.189685,-0.295520,0.972912,0.993737,0.998700,0.979134,0.838670,0.992084,0.891755,0.988218,0.983175,0.987288,1.000000,0.952653,0.925040,0.930316,0.982754,-0.187437,0.933580,0.846881,0.955594,0.944076,0.917968,0.993830,0.994684,-0.482728,0.973250,0.901976,0.989233,0.511378,0.418512,0.984758,0.916572,0.642867,0.908207,0.307144,0.986383,0.911137,-0.449570,-0.382461,0.765087,-0.512698,-0.113877,0.811878,0.827110,0.968094,0.949651,0.979407,0.976601,0.999216,0.975464,0.985967,0.958044,0.971568,0.983745,0.977149,0.997048,0.989481,0.976010,0.991959,0.981740,0.977792,0.886990,0.960243,0.907632,0.962591,0.953444,0.886948,0.982843,0.647373,0.971552,0.932115,-0.612352,-0.602244,0.988353,0.974836,0.941676,0.508182,0.902692,0.307629,0.992110,0.987590,0.944283,-0.346735,0.946986,0.931654,0.987271,0.981307,-0.010581,-0.309423,-0.046195,0.858924,0.959294,0.954443,0.994203,0.983006,0.966006,0.911191,0.982279,0.941459,0.971286,0.974983,0.978163,0.785326,0.992349,0.984401,0.979035,0.992832,0.980851,0.935498,0.935346,0.928458,0.988524,0.982951,0.983044,0.952180,0.937038,0.967273,0.992069,0.985391,0.943438,0.900689,0.993959,0.960856,0.984432,0.873181,0.990272,0.963217,0.983417,0.979791,0.975852,0.960654,0.541369,0.913895,0.170760,-0.465508,0.478428,0.450469,-0.193010,-0.234346,0.595834,0.702832,-0.352498,-0.008148,-0.149530,0.012234,-0.516368,-0.644425,0.312494,0.118211,-0.466199,0.195009
roi1,0.986693,1.000000,0.971168,0.981599,0.987660,0.994096,0.954506,0.997819,0.983209,0.955885,0.958721,0.963813,0.974411,0.909160,0.984238,0.979341,0.957384,0.800442,0.945647,0.993397,0.948575,0.973566,0.995338,0.981267,0.968888,0.980062,0.996267,0.991007,0.976301,0.979746,0.989819,0.972034,0.981549,0.954459,0.975236,0.933406,0.979249,0.988949,0.973674,0.987319,0.918871,0.958019,0.955540,0.970541,0.988508,0.956708,0.995829,0.995167,0.986472,0.996718,0.970797,0.887589,0.992026,0.954874,0.990378,0.972544,0.976853,0.902641,0.953135,0.945030,0.741935,0.984071,0.959512,0.352412,0.653437,-0.532644,0.992053,0.968307,0.953287,0.993909,0.976022,0.565923,0.974861,0.989945,0.896409,0.114542,0.762734,0.980561,0.999709,0.981505,0.980510,0.956449,0.927408,0.980495,0.888555,0.883125,0.823929,-0.374431,-0.620358,0.424487,0.458904,-0.529738,-0.299772,-0.431916,0.970751,0.960255,0.946319,0.798997,0.970442,0.965494,0.981028,0.968794,0.919860,0.994461,0.975662,0.962292,0.963114,0.963904,0.985773,0.584207,0.949714,0.974445,0.986804,0.730443,0.987996,0.974665,0.876060,0.017672,0.800060,0.931030,0.981922,0.476176,-0.156625,0.927433,0.986469,0.824226,0.943166,0.894076,0.974883,0.975852,-0.391235,0.868829,0.975526,0.303593,0.915094,0.978806,0.947311,0.989698,0.986279,0.998989,0.985840,0.956689,0.998696,0.882401,0.997612,0.978885,0.971337,0.904959,0.998353,0.986951,0.973168,0.985628,0.943731,0.928984,0.086130,0.986851,0.988958,0.991487,0.988576,0.965367,0.968195,0.983607,0.836989,0.534053,-0.082648,-0.118380,0.961027,0.960026,0.968581,0.813946,0.044001,0.195371,0.945922,0.933578,0.943197,0.832005,0.617368,0.941647,0.975128,0.932265,0.988188,0.979488,0.989646,0.983092,0.971905,0.960690,0.836033,0.988227,0.954478,0.952431,0.967358,0.821740,0.949426,0.987113,0.986394,0.954666,0.991866,0.912805,0.921709,0.869001,0.821532,0.888753,0.957381,0.994760,0.964318,0.984487,0.965432,0.885669,0.945223,0.971914,0.985436,0.914828,0.968962,0.977846,0.974000,0.998113,0.997276,0.959875,0.984136,0.882434,0.992119,0.964429,0.971539,0.947234,0.970416,0.980401,0.997153,0.975237,0.945601,0.949063,0.985263,0.936549,0.985643,0.986973,0.981544,0.937467,0.995762,0.922518,0.991267,0.943243,0.821982,0.975060,0.978220,0.758498,-0.541107,0.626000,0.988258,0.977296,0.955834,0.964650,0.852296,0.491655,0.985765,0.952735,0.899448,0.622899,-0.082168,0.993483,0.959905,0.965551,0.948535,0.986480,0.885908,0.921763,0.874052,0.949372,0.957088,0.083238,-0.186043,0.432543,0.210851,0.283307,0.189006,-0.229142,0.995886,0.992770,0.994893,0.958515,0.915297,0.987156,0.913776,0.970521,0.969386,0.976215,0.985408,0.926081,0.870152,0.944023,0.955280,-0.115826,0.889161,0.842746,0.961600,0.947019,0.915748,0.981982,0.976087,-0.490287,0.942421,0.861963,0.976679,0.466635,0.390933,0.957034,0.881582,0.661679,0.843953,0.342015,0.974027,0.872047,-0.428130,-0.346068,0.729386,-0.491985,0.003311,0.748015,0.867750,0.923482,0.947710,0.957382,0.941039,0.981301,0.960579,0.998691,0.965467,0.927647,0.972629,0.984304,0.990349,0.981382,0.965236,0.983612,0.982981,0.974864,0.918232,0.946955,0.899916,0.955470,0.916641,0.870779,0.990741,0.685245,0.934754,0.905447,-0.568262,-0.563872,0.955946,0.971682,0.883401,0.396657,0.847776,0.323090,0.978585,0.957330,0.914814,-0.350012,0.947675,0.911283,0.984699,0.971714,0.080357,-0.262883,-0.071491,0.790077,0.981570,0.970890,0.971960,0.969000,0.924277,0.854335,0.967678,0.942770,0.938325,0.973572,0.961268,0.812973,0.971459,0.968214,0.939427,0.978769,0.961157,0.913812,0.882913,0.949933,0.968678,0.959820,0.962651,0.952618,0.943801,0.944258,0.990394,0.958308,0.971257,0.896280,0.976699,0.947096,0.964022,0.902483,0.989685,0.988687,0.988931,0.989530,0.981899,0.952189,0.501308,0.953075,0.076472,-0.384391,0.588055,0.391445,-0.110735,-0.280137,0.555542,0.658739,-0.301666,0.082491,-0.137546,-0.059949,-0.491609,-0.601464,0.298505,0.041064,-0.483774,0.180169
roi2,0.954186,0.971168,1.000000,0.982643,0.987621,0.973226,0.883635,0.987785,0.997919,0.973196,0.921220,0.984710,0.976726,0.976884,0.979219,0.992704,0.986520,0.901313,0.864801,0.975377,0.948011,0.917935,0.991735,0.985557,0.999010,0.947557,0.954999,0.950808,0.958707,1.000000,0.961730,0.937701,0.952744,0.875949,0.919287,0.987021,0.982276,0.953975,0.918986,0.991048,0.825800,0.971909,0.882054,0.995291,0.933422,0.980644,0.987250,0.967326,0.955125,0.962992,0.963559,0.958443,0.969638,0.982196,0.922047,0.889993,0.938741,0.944291,0.937405,0.972483,0.626126,0.977769,0.982449,0.525144,0.574524,-0.575082,0.956418,0.903789,0.961494,0.969973,0.967004,0.596617,0.930083,0.966349,0.945680,0.305087,0.619298,0.969327,0.975434,0.998523,0.968214,0.946184,0.972293,0.959822,0.951694,0.831657,0.858679,-0.173781,-0.486331,0.232984,0.244930,-0.377376,-0.076134,-0.263799,0.990162,0.884969,0.986580,0.912093,0.967285,0.940688,0.997644,0.919224,0.971799,0.991463,0.981614,0.941770,0.889217,0.970094,0.942784,0.709663,0.961428,0.937086,0.972802,0.853496,0.954884,0.969684,0.960298,-0.072986,0.653139,0.832513,0.919418,0.334586,0.055460,0.982554,0.974571,0.893301,0.928160,0.942840,0.977477,0.960257,-0.228567,0.834038,0.956365,0.476687,0.903457,0.992086,0.916433,0.976521,0.985907,0.979218,0.970551,0.994098,0.971994,0.945840,0.981598,0.920497,0.985316,0.966961,0.970963,0.996079,0.918846,0.916460,0.984060,0.860046,0.253375,0.979143,0.977144,0.993327,0.964070,0.951577,0.932461,0.928140,0.896415,0.683746,0.071249,0.008071,0.966190,0.960347,0.995920,0.722208,0.220321,-0.033243,0.936199,0.965099,0.847253,0.909455,0.492966,0.967227,0.990325,0.926398,0.979095,0.982489,0.949825,0.980767,0.992592,0.941758,0.919154,0.991700,0.994756,0.998091,0.938155,0.797920,0.875569,0.959318,0.992852,0.896159,0.979024,0.893552,0.983393,0.867913,0.915686,0.813476,0.993185,0.942643,0.910102,0.951114,0.921457,0.966771,0.982912,1.000000,0.923715,0.825937,0.894446,0.940367,0.922234,0.964770,0.959147,0.903421,0.944792,0.952228,0.955308,0.991835,0.897236,0.999981,0.997895,0.914470,0.971786,0.904509,0.990661,0.859183,0.965211,0.983727,0.994557,0.966983,0.962616,0.829291,0.976080,0.985816,0.958539,0.987645,0.748779,0.932732,0.986765,0.879674,-0.404058,0.548841,0.961910,0.957743,0.901175,0.989226,0.936970,0.567340,0.970694,0.987330,0.863672,0.609220,-0.199254,0.959362,0.908828,0.942132,0.971510,0.951624,0.806643,0.838314,0.871401,0.961817,0.916848,0.241191,-0.401915,0.244012,0.361824,0.175965,0.298364,-0.016345,0.963201,0.971892,0.968755,0.964832,0.912829,0.948197,0.978981,0.930347,0.923703,0.960649,0.959314,0.952414,0.864174,0.987581,0.956714,0.035721,0.808382,0.899296,0.894585,0.992185,0.966456,0.944787,0.926104,-0.345222,0.919973,0.765381,0.972280,0.282807,0.219109,0.913009,0.883977,0.784139,0.813293,0.547932,0.952588,0.905616,-0.366169,-0.130234,0.583083,-0.316001,-0.138229,0.616381,0.936425,0.881546,0.983324,0.966014,0.877518,0.959337,0.963485,0.948082,0.992615,0.876061,0.914799,0.940688,0.970814,0.977576,0.979305,0.969146,0.986270,0.980494,0.969367,0.966832,0.934906,0.949271,0.917407,0.941596,0.973111,0.828815,0.892726,0.821767,-0.442743,-0.390139,0.917972,0.970410,0.848707,0.441654,0.763539,0.277397,0.968780,0.910316,0.837789,-0.327595,0.943209,0.860925,0.980511,0.970408,-0.044984,-0.049739,-0.271717,0.768641,0.941310,0.932340,0.946258,0.978535,0.872599,0.760107,0.953720,0.981911,0.906971,0.923532,0.961876,0.921055,0.942961,0.964623,0.901639,0.932865,0.955081,0.941990,0.818363,0.966114,0.939413,0.901014,0.898549,0.872385,0.970935,0.946256,0.981020,0.939700,0.955065,0.954381,0.963278,0.864570,0.892597,0.974300,0.944051,0.996451,0.993463,0.988898,0.982357,0.878890,0.318353,0.989930,0.190466,-0.250500,0.598610,0.185450,0.107246,-0.403997,0.386556,0.552188,-0.081152,0.212777,0.091653,-0.249238,-0.488069,-0.464170,0.325318,-0.059153,-0.476993,0.059350
roi3,0.995296,0.981599,0.982643,1.000000,1.000000,0.998690,0.942351,0.997781,0.977175,0.989679,0.926354,0.982347,0.999615,0.928286,0.995462,0.997465,0.981554,0.851342,0.920655,0.987287,0.985613,0.970259,0.984048,0.997473,0.979085,0.973514,0.985789,0.980042,0.996193,0.991173,0.990921,0.985147,0.990620,0.937293,0.957122,0.957938,0.995078,0.968499,0.963345,0.976142,0.898574,0.978303,0.938530,0.996644,0.974663,0.994453,0.995552,0.988684,0.991229,0.990792,0.995951,0.919740,0.993036,0.935422,0.953755,0.924965,0.975109,0.958307,0.979380,0.986211,0.762062,0.998272,0.992934,0.388997,0.564520,-0.658975,0.985164,0.960823,0.982662,0.994294,0.980416,0.685590,0.977697,0.990657,0.941132,0.250154,0.736327,0.997927,0.984667,0.978994,0.995928,0.971285,0.955024,0.977511,0.923413,0.924571,0.906212,-0.298853,-0.552883,0.341632,0.393449,-0.520441,-0.170800,-0.437190,0.980147,0.889108,0.971811,0.828892,0.994565,0.989933,0.981421,0.955274,0.957537,0.996246,0.993454,0.988450,0.951063,0.991178,0.981259,0.659999,0.982879,0.976398,0.972683,0.752110,0.982156,0.994544,0.919063,-0.037000,0.726246,0.909019,0.948373,0.426381,-0.053798,0.940860,0.991031,0.845576,0.971065,0.943217,0.993468,0.989080,-0.344895,0.852913,0.983547,0.378116,0.868421,0.979593,0.976304,0.998115,0.995556,0.989857,0.998204,0.986362,0.992397,0.879500,0.988511,0.933140,0.987212,0.928453,0.995725,0.993982,0.970056,0.954350,0.975259,0.938291,0.146459,0.999257,1.000000,0.978386,0.989551,0.990879,0.981522,0.968347,0.900761,0.584672,0.043085,-0.121352,0.993149,0.988583,0.991919,0.840373,0.090830,0.115493,0.985481,0.959888,0.906520,0.823047,0.649520,0.970394,0.998897,0.968618,0.999518,0.995482,0.990404,1.000000,0.996923,0.990168,0.900023,0.995500,0.949844,0.970255,0.935329,0.876618,0.941077,0.990795,0.995484,0.942706,0.971747,0.952536,0.954851,0.933739,0.891435,0.903835,0.962778,0.968138,0.956514,0.990994,0.962930,0.925349,0.983721,0.985683,0.970251,0.878658,0.954147,0.968125,0.959483,0.982104,0.973759,0.940179,0.984165,0.907961,0.987030,0.990174,0.950671,0.969274,0.985041,0.960884,0.989522,0.935151,0.941898,0.928694,0.995571,0.967264,0.994941,0.993657,0.993305,0.891392,0.978862,0.931989,0.983243,0.975548,0.857742,0.982074,0.995485,0.835854,-0.504463,0.645459,0.986804,0.988331,0.959190,0.994279,0.900956,0.624177,0.997290,0.970622,0.934735,0.719090,-0.123903,0.986741,0.970858,0.988099,0.979533,0.981302,0.902552,0.910260,0.926659,0.988053,0.968457,0.138690,-0.317695,0.355403,0.294955,0.312745,0.244661,-0.175229,0.971652,0.988265,0.994560,0.987914,0.847879,0.978703,0.943021,0.974095,0.960168,0.992279,0.996675,0.977846,0.931359,0.964861,0.992375,-0.109370,0.896239,0.890082,0.925472,0.979396,0.957906,0.987768,0.974892,-0.392157,0.968511,0.846915,0.996534,0.399472,0.315355,0.973338,0.938197,0.736529,0.903514,0.432331,0.989533,0.941729,-0.388566,-0.257260,0.678825,-0.404793,-0.182273,0.755015,0.886051,0.954007,0.979009,0.994154,0.945684,0.995469,0.987037,0.967097,0.985700,0.952711,0.961157,0.958512,0.994550,1.000000,0.993000,0.991140,0.994269,0.992276,0.927282,0.985180,0.944403,0.977254,0.961414,0.937542,0.987351,0.742583,0.960833,0.884474,-0.527738,-0.495536,0.973763,0.988301,0.930571,0.545376,0.852436,0.248281,0.996224,0.971092,0.908696,-0.354267,0.947922,0.903964,0.998177,0.992906,-0.087342,-0.181604,-0.146375,0.863295,0.956583,0.941764,0.989741,0.993619,0.950262,0.864613,0.988997,0.971279,0.968174,0.955991,0.988162,0.856779,0.984758,0.994790,0.964260,0.979088,0.989761,0.965764,0.905987,0.958956,0.981718,0.958909,0.958219,0.914834,0.971819,0.982866,0.994630,0.984042,0.956154,0.949328,0.994575,0.921154,0.957088,0.921424,0.971357,0.979907,0.994227,0.994788,0.979349,0.926903,0.432269,0.948374,0.245589,-0.371550,0.483930,0.331757,-0.079498,-0.308542,0.495076,0.626783,-0.228659,0.053963,-0.044149,-0.090232,-0.492283,-0.558859,0.341321,0.063796,-0.433513,0.149002
roi4,0.994891,0.987660,0.987621,1.000000,1.000000,0.999690,0.942354,1.000000,0.985059,0.990232,0.933988,0.986078,0.997503,0.936355,0.996841,0.998404,0.984998,0.853091,0.922640,0.991506,0.979826,0.968724,0.991995,0.998120,0.983794,0.975024,0.988231,0.982958,0.992675,0.994529,0.992262,0.982594,0.989595,0.936803,0.960160,0.962559,0.995942,0.973636,0.964366,0.984724,0.896438,0.978102,0.940798,0.997253,0.977272,0.991880,0.999589,0.991427,0.990570,0.993475,0.992560,0.921572,0.995727,0.946969,0.960083,0.931440,0.974978,0.955846,0.974391,0.983474,0.745833,0.999301,0.991227,0.402144,0.584811,-0.637372,0.985412,0.961098,0.980396,0.994844,0.983359,0.655952,0.975075,0.992844,0.937502,0.240285,0.733372,0.997021,0.989152,0.986054,0.995079,0.971704,0.958397,0.981463,0.929659,0.912546,0.894063,-0.296687,-0.563565,0.343784,0.389130,-0.509831,-0.181193,-0.420254,0.983018,0.900668,0.972696,0.837615,0.992613,0.985332,0.988568,0.956330,0.957712,1.000000,0.991815,0.983010,0.948944,0.988768,0.980985,0.666007,0.977414,0.977456,0.979673,0.764795,0.985261,0.992934,0.920540,-0.038656,0.730733,0.906482,0.954537,0.419599,-0.060479,0.945596,0.993102,0.846729,0.963311,0.941292,0.993174,0.986768,-0.334287,0.856150,0.983612,0.380614,0.877897,0.985502,0.969590,0.998657,0.997348,0.995344,0.999144,0.987103,0.996263,0.891371,0.995156,0.943173,0.989991,0.933879,0.997092,0.997353,0.969284,0.959082,0.976349,0.930755,0.149549,0.999609,1.000000,0.986215,0.992736,0.986715,0.977689,0.973280,0.894670,0.598090,0.026989,-0.125902,0.988135,0.986252,0.991585,0.827160,0.100723,0.112839,0.978762,0.961141,0.909358,0.837677,0.625422,0.972185,0.998403,0.962404,1.000000,0.993786,0.990202,1.000000,0.997346,0.984130,0.897444,0.998954,0.959303,0.972974,0.943864,0.867712,0.938340,0.990709,0.999118,0.944082,0.978462,0.945729,0.957677,0.921426,0.888159,0.895225,0.968718,0.972024,0.955326,0.989142,0.959941,0.926141,0.983083,0.989925,0.971900,0.878526,0.953866,0.968870,0.960296,0.987726,0.980411,0.943517,0.985250,0.913893,0.988029,0.991265,0.952473,0.973825,0.988101,0.964384,0.992463,0.941027,0.951140,0.929092,0.994135,0.969163,0.996356,0.993361,0.993666,0.894855,0.984113,0.939619,0.986925,0.975936,0.845967,0.980597,0.995458,0.832600,-0.499738,0.640127,0.987292,0.988056,0.956723,0.994580,0.901380,0.597317,0.995125,0.971722,0.924944,0.693336,-0.145753,0.988196,0.968557,0.984519,0.975885,0.983659,0.894918,0.907146,0.916009,0.983325,0.963344,0.147444,-0.316063,0.354509,0.283408,0.292722,0.229318,-0.167331,0.979388,0.991352,0.995476,0.984457,0.866449,0.982393,0.947761,0.970995,0.962747,0.989896,0.994802,0.973217,0.920682,0.970564,0.987962,-0.092002,0.888813,0.888175,0.933128,0.980292,0.956978,0.987026,0.973765,-0.395644,0.961208,0.842929,0.995548,0.400013,0.322483,0.968471,0.927254,0.733259,0.888209,0.435250,0.989431,0.934155,-0.391565,-0.259131,0.678811,-0.407540,-0.152286,0.741033,0.891932,0.945254,0.978724,0.991146,0.941652,0.993913,0.983679,0.975059,0.987402,0.944655,0.959701,0.963326,0.996513,0.998256,0.992900,0.992163,0.998649,0.990609,0.936926,0.980826,0.942224,0.975621,0.956867,0.932028,0.990380,0.746610,0.953265,0.884684,-0.524051,-0.497896,0.969724,0.988107,0.919863,0.516522,0.846293,0.257862,0.996050,0.965735,0.909087,-0.349744,0.954463,0.901104,0.998185,0.992460,-0.055236,-0.180828,-0.144969,0.846650,0.964712,0.945272,0.986105,0.992599,0.943052,0.855001,0.985241,0.970111,0.961280,0.956312,0.984412,0.861040,0.981905,0.992270,0.957287,0.978523,0.986024,0.959412,0.895747,0.961875,0.976765,0.955539,0.957159,0.920833,0.970902,0.977291,0.997069,0.978566,0.962441,0.946616,0.992128,0.921654,0.954279,0.928327,0.975569,0.986562,0.997794,0.996274,0.985488,0.927962,0.430109,0.958642,0.216947,-0.362467,0.524914,0.325025,-0.071358,-0.294593,0.492406,0.628358,-0.225296,0.073955,-0.039885,-0.107259,-0.486732,-0.556338,0.319305,0.053427,-0.444272,0.127179
